Treatment Function Code,Metric,Category,Waiting Bands,Count
Cardiology Service,Age,0-18 Years,Unknown Clock Start,*
Cardiology Service,Age,0-18 Years,01 To 18 Weeks,3735
Cardiology Service,Age,0-18 Years,18 To 52 Weeks,2830
Cardiology Service,Age,0-18 Years,Over 52 Weeks,115
Cardiology Service,Age,0-18 Years,Total,6685
Cardiology Service,Age,19-64 Years,Unknown Clock Start,40
Cardiology Service,Age,19-64 Years,01 To 18 Weeks,108365
Cardiology Service,Age,19-64 Years,18 To 52 Weeks,74750
Cardiology Service,Age,19-64 Years,Over 52 Weeks,3755
Cardiology Service,Age,19-64 Years,Total,186915
Cardiology Service,Age,Over 65 Years,Unknown Clock Start,40
Cardiology Service,Age,Over 65 Years,01 To 18 Weeks,116550
Cardiology Service,Age,Over 65 Years,18 To 52 Weeks,67035
Cardiology Service,Age,Over 65 Years,Over 52 Weeks,3190
Cardiology Service,Age,Over 65 Years,Total,186815
Cardiology Service,Ethnicity,99: Not known,Unknown Clock Start,*
Cardiology Service,Ethnicity,99: Not known,01 To 18 Weeks,9725
Cardiology Service,Ethnicity,99: Not known,18 To 52 Weeks,4835
Cardiology Service,Ethnicity,99: Not known,Over 52 Weeks,165
Cardiology Service,Ethnicity,99: Not known,Total,14730
Cardiology Service,Ethnicity,A: British,Unknown Clock Start,75
Cardiology Service,Ethnicity,A: British,01 To 18 Weeks,168610
Cardiology Service,Ethnicity,A: British,18 To 52 Weeks,103870
Cardiology Service,Ethnicity,A: British,Over 52 Weeks,5330
Cardiology Service,Ethnicity,A: British,Total,277885
Cardiology Service,Ethnicity,B: Irish,01 To 18 Weeks,1635
Cardiology Service,Ethnicity,B: Irish,18 To 52 Weeks,990
Cardiology Service,Ethnicity,B: Irish,Over 52 Weeks,35
Cardiology Service,Ethnicity,B: Irish,Total,2660
Cardiology Service,Ethnicity,C: Any other white background,Unknown Clock Start,10
Cardiology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,12815
Cardiology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9180
Cardiology Service,Ethnicity,C: Any other white background,Over 52 Weeks,355
Cardiology Service,Ethnicity,C: Any other white background,Total,22355
Cardiology Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Cardiology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,605
Cardiology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,415
Cardiology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,20
Cardiology Service,Ethnicity,D: White and Black Caribbean,Total,1045
Cardiology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,395
Cardiology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,235
Cardiology Service,Ethnicity,E: White and Black African,Over 52 Weeks,10
Cardiology Service,Ethnicity,E: White and Black African,Total,635
Cardiology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,490
Cardiology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,295
Cardiology Service,Ethnicity,F: White and Asian,Over 52 Weeks,15
Cardiology Service,Ethnicity,F: White and Asian,Total,800
Cardiology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1150
Cardiology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,785
Cardiology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,35
Cardiology Service,Ethnicity,G: Any other mixed background,Total,1970
Cardiology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Cardiology Service,Ethnicity,H: Indian,01 To 18 Weeks,6760
Cardiology Service,Ethnicity,H: Indian,18 To 52 Weeks,4410
Cardiology Service,Ethnicity,H: Indian,Over 52 Weeks,235
Cardiology Service,Ethnicity,H: Indian,Total,11405
Cardiology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4725
Cardiology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,2960
Cardiology Service,Ethnicity,J: Pakistani,Over 52 Weeks,100
Cardiology Service,Ethnicity,J: Pakistani,Total,7785
Cardiology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1875
Cardiology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1100
Cardiology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,25
Cardiology Service,Ethnicity,K: Bangladeshi,Total,3005
Cardiology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Cardiology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5040
Cardiology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3155
Cardiology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,135
Cardiology Service,Ethnicity,L: Any other Asian background,Total,8335
Cardiology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2705
Cardiology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1835
Cardiology Service,Ethnicity,M: Caribbean,Over 52 Weeks,60
Cardiology Service,Ethnicity,M: Caribbean,Total,4600
Cardiology Service,Ethnicity,N: African,Unknown Clock Start,*
Cardiology Service,Ethnicity,N: African,01 To 18 Weeks,3975
Cardiology Service,Ethnicity,N: African,18 To 52 Weeks,2625
Cardiology Service,Ethnicity,N: African,Over 52 Weeks,110
Cardiology Service,Ethnicity,N: African,Total,6710
Cardiology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Cardiology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1890
Cardiology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1255
Cardiology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,40
Cardiology Service,Ethnicity,P: Any other Black background,Total,3180
Cardiology Service,Ethnicity,R: Chinese,01 To 18 Weeks,835
Cardiology Service,Ethnicity,R: Chinese,18 To 52 Weeks,500
Cardiology Service,Ethnicity,R: Chinese,Over 52 Weeks,25
Cardiology Service,Ethnicity,R: Chinese,Total,1355
Cardiology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Cardiology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2405
Cardiology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1545
Cardiology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,80
Cardiology Service,Ethnicity,S: Any other ethnic group,Total,4030
Cardiology Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
Cardiology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,9410
Cardiology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,5970
Cardiology Service,Ethnicity,Z: Not stated,Over 52 Weeks,285
Cardiology Service,Ethnicity,Z: Not stated,Total,15665
Cardiology Service,IMD,1,Unknown Clock Start,*
Cardiology Service,IMD,1,01 To 18 Weeks,19510
Cardiology Service,IMD,1,18 To 52 Weeks,12035
Cardiology Service,IMD,1,Over 52 Weeks,565
Cardiology Service,IMD,1,Total,32110
Cardiology Service,IMD,10,Unknown Clock Start,25
Cardiology Service,IMD,10,01 To 18 Weeks,22195
Cardiology Service,IMD,10,18 To 52 Weeks,13940
Cardiology Service,IMD,10,Over 52 Weeks,600
Cardiology Service,IMD,10,Total,36765
Cardiology Service,IMD,2,Unknown Clock Start,*
Cardiology Service,IMD,2,01 To 18 Weeks,21555
Cardiology Service,IMD,2,18 To 52 Weeks,13280
Cardiology Service,IMD,2,Over 52 Weeks,610
Cardiology Service,IMD,2,Total,35440
Cardiology Service,IMD,3,Unknown Clock Start,*
Cardiology Service,IMD,3,01 To 18 Weeks,22175
Cardiology Service,IMD,3,18 To 52 Weeks,13870
Cardiology Service,IMD,3,Over 52 Weeks,625
Cardiology Service,IMD,3,Total,36680
Cardiology Service,IMD,4,Unknown Clock Start,10
Cardiology Service,IMD,4,01 To 18 Weeks,23175
Cardiology Service,IMD,4,18 To 52 Weeks,14585
Cardiology Service,IMD,4,Over 52 Weeks,725
Cardiology Service,IMD,4,Total,38495
Cardiology Service,IMD,5,Unknown Clock Start,15
Cardiology Service,IMD,5,01 To 18 Weeks,23445
Cardiology Service,IMD,5,18 To 52 Weeks,15060
Cardiology Service,IMD,5,Over 52 Weeks,845
Cardiology Service,IMD,5,Total,39365
Cardiology Service,IMD,6,Unknown Clock Start,*
Cardiology Service,IMD,6,01 To 18 Weeks,23895
Cardiology Service,IMD,6,18 To 52 Weeks,14860
Cardiology Service,IMD,6,Over 52 Weeks,725
Cardiology Service,IMD,6,Total,39485
Cardiology Service,IMD,7,Unknown Clock Start,10
Cardiology Service,IMD,7,01 To 18 Weeks,23695
Cardiology Service,IMD,7,18 To 52 Weeks,14675
Cardiology Service,IMD,7,Over 52 Weeks,775
Cardiology Service,IMD,7,Total,39155
Cardiology Service,IMD,8,Unknown Clock Start,10
Cardiology Service,IMD,8,01 To 18 Weeks,23020
Cardiology Service,IMD,8,18 To 52 Weeks,14580
Cardiology Service,IMD,8,Over 52 Weeks,710
Cardiology Service,IMD,8,Total,38320
Cardiology Service,IMD,9,Unknown Clock Start,15
Cardiology Service,IMD,9,01 To 18 Weeks,23280
Cardiology Service,IMD,9,18 To 52 Weeks,14495
Cardiology Service,IMD,9,Over 52 Weeks,725
Cardiology Service,IMD,9,Total,38515
Cardiology Service,Sex,Female,Unknown Clock Start,50
Cardiology Service,Sex,Female,01 To 18 Weeks,104715
Cardiology Service,Sex,Female,18 To 52 Weeks,67865
Cardiology Service,Sex,Female,Over 52 Weeks,3355
Cardiology Service,Sex,Female,Total,175980
Cardiology Service,Sex,Male,Unknown Clock Start,35
Cardiology Service,Sex,Male,01 To 18 Weeks,110910
Cardiology Service,Sex,Male,18 To 52 Weeks,68640
Cardiology Service,Sex,Male,Over 52 Weeks,3195
Cardiology Service,Sex,Male,Total,182785
Cardiothoracic Surgery Service,Age,0-18 Years,01 To 18 Weeks,235
Cardiothoracic Surgery Service,Age,0-18 Years,18 To 52 Weeks,135
Cardiothoracic Surgery Service,Age,0-18 Years,Over 52 Weeks,*
Cardiothoracic Surgery Service,Age,0-18 Years,Total,375
Cardiothoracic Surgery Service,Age,19-64 Years,Unknown Clock Start,*
Cardiothoracic Surgery Service,Age,19-64 Years,01 To 18 Weeks,4045
Cardiothoracic Surgery Service,Age,19-64 Years,18 To 52 Weeks,1770
Cardiothoracic Surgery Service,Age,19-64 Years,Over 52 Weeks,90
Cardiothoracic Surgery Service,Age,19-64 Years,Total,5900
Cardiothoracic Surgery Service,Age,Over 65 Years,01 To 18 Weeks,5175
Cardiothoracic Surgery Service,Age,Over 65 Years,18 To 52 Weeks,1970
Cardiothoracic Surgery Service,Age,Over 65 Years,Over 52 Weeks,115
Cardiothoracic Surgery Service,Age,Over 65 Years,Total,7265
Cardiothoracic Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,275
Cardiothoracic Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,75
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Total,355
Cardiothoracic Surgery Service,Ethnicity,A: British,Unknown Clock Start,*
Cardiothoracic Surgery Service,Ethnicity,A: British,01 To 18 Weeks,7200
Cardiothoracic Surgery Service,Ethnicity,A: British,18 To 52 Weeks,2925
Cardiothoracic Surgery Service,Ethnicity,A: British,Over 52 Weeks,170
Cardiothoracic Surgery Service,Ethnicity,A: British,Total,10295
Cardiothoracic Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,60
Cardiothoracic Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,B: Irish,Total,80
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,485
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,245
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Total,740
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,Total,20
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,Total,20
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,Total,20
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,45
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Total,60
Cardiothoracic Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,240
Cardiothoracic Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,110
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Total,360
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,160
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,70
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Total,230
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,70
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,30
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Total,100
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,200
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,90
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Total,295
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,90
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,30
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Total,120
Cardiothoracic Surgery Service,Ethnicity,N: African,01 To 18 Weeks,110
Cardiothoracic Surgery Service,Ethnicity,N: African,18 To 52 Weeks,60
Cardiothoracic Surgery Service,Ethnicity,N: African,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,N: African,Total,170
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,70
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,40
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Total,110
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,Total,55
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,75
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Total,110
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,365
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,115
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Total,485
Cardiothoracic Surgery Service,IMD,1,01 To 18 Weeks,805
Cardiothoracic Surgery Service,IMD,1,18 To 52 Weeks,360
Cardiothoracic Surgery Service,IMD,1,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,1,Total,1190
Cardiothoracic Surgery Service,IMD,10,01 To 18 Weeks,855
Cardiothoracic Surgery Service,IMD,10,18 To 52 Weeks,290
Cardiothoracic Surgery Service,IMD,10,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,10,Total,1170
Cardiothoracic Surgery Service,IMD,2,01 To 18 Weeks,925
Cardiothoracic Surgery Service,IMD,2,18 To 52 Weeks,350
Cardiothoracic Surgery Service,IMD,2,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,2,Total,1290
Cardiothoracic Surgery Service,IMD,3,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,3,01 To 18 Weeks,945
Cardiothoracic Surgery Service,IMD,3,18 To 52 Weeks,390
Cardiothoracic Surgery Service,IMD,3,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,3,Total,1360
Cardiothoracic Surgery Service,IMD,4,01 To 18 Weeks,975
Cardiothoracic Surgery Service,IMD,4,18 To 52 Weeks,385
Cardiothoracic Surgery Service,IMD,4,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,4,Total,1385
Cardiothoracic Surgery Service,IMD,5,01 To 18 Weeks,935
Cardiothoracic Surgery Service,IMD,5,18 To 52 Weeks,415
Cardiothoracic Surgery Service,IMD,5,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,5,Total,1365
Cardiothoracic Surgery Service,IMD,6,01 To 18 Weeks,1005
Cardiothoracic Surgery Service,IMD,6,18 To 52 Weeks,415
Cardiothoracic Surgery Service,IMD,6,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,6,Total,1445
Cardiothoracic Surgery Service,IMD,7,01 To 18 Weeks,975
Cardiothoracic Surgery Service,IMD,7,18 To 52 Weeks,385
Cardiothoracic Surgery Service,IMD,7,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,7,Total,1380
Cardiothoracic Surgery Service,IMD,8,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,8,01 To 18 Weeks,950
Cardiothoracic Surgery Service,IMD,8,18 To 52 Weeks,415
Cardiothoracic Surgery Service,IMD,8,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,8,Total,1385
Cardiothoracic Surgery Service,IMD,9,01 To 18 Weeks,940
Cardiothoracic Surgery Service,IMD,9,18 To 52 Weeks,410
Cardiothoracic Surgery Service,IMD,9,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,9,Total,1375
Cardiothoracic Surgery Service,Sex,Female,Unknown Clock Start,*
Cardiothoracic Surgery Service,Sex,Female,01 To 18 Weeks,2995
Cardiothoracic Surgery Service,Sex,Female,18 To 52 Weeks,1180
Cardiothoracic Surgery Service,Sex,Female,Over 52 Weeks,70
Cardiothoracic Surgery Service,Sex,Female,Total,4250
Cardiothoracic Surgery Service,Sex,Male,Unknown Clock Start,*
Cardiothoracic Surgery Service,Sex,Male,01 To 18 Weeks,5315
Cardiothoracic Surgery Service,Sex,Male,18 To 52 Weeks,2170
Cardiothoracic Surgery Service,Sex,Male,Over 52 Weeks,115
Cardiothoracic Surgery Service,Sex,Male,Total,7600
Dermatology Service,Age,0-18 Years,Unknown Clock Start,*
Dermatology Service,Age,0-18 Years,01 To 18 Weeks,16910
Dermatology Service,Age,0-18 Years,18 To 52 Weeks,14285
Dermatology Service,Age,0-18 Years,Over 52 Weeks,1070
Dermatology Service,Age,0-18 Years,Total,32270
Dermatology Service,Age,19-64 Years,Unknown Clock Start,90
Dermatology Service,Age,19-64 Years,01 To 18 Weeks,143610
Dermatology Service,Age,19-64 Years,18 To 52 Weeks,88930
Dermatology Service,Age,19-64 Years,Over 52 Weeks,7345
Dermatology Service,Age,19-64 Years,Total,239975
Dermatology Service,Age,Over 65 Years,Unknown Clock Start,80
Dermatology Service,Age,Over 65 Years,01 To 18 Weeks,107980
Dermatology Service,Age,Over 65 Years,18 To 52 Weeks,44365
Dermatology Service,Age,Over 65 Years,Over 52 Weeks,3750
Dermatology Service,Age,Over 65 Years,Total,156175
Dermatology Service,Ethnicity,99: Not known,Unknown Clock Start,*
Dermatology Service,Ethnicity,99: Not known,01 To 18 Weeks,11955
Dermatology Service,Ethnicity,99: Not known,18 To 52 Weeks,5950
Dermatology Service,Ethnicity,99: Not known,Over 52 Weeks,480
Dermatology Service,Ethnicity,99: Not known,Total,18390
Dermatology Service,Ethnicity,A: British,Unknown Clock Start,135
Dermatology Service,Ethnicity,A: British,01 To 18 Weeks,200065
Dermatology Service,Ethnicity,A: British,18 To 52 Weeks,104615
Dermatology Service,Ethnicity,A: British,Over 52 Weeks,9095
Dermatology Service,Ethnicity,A: British,Total,313910
Dermatology Service,Ethnicity,B: Irish,Unknown Clock Start,*
Dermatology Service,Ethnicity,B: Irish,01 To 18 Weeks,1935
Dermatology Service,Ethnicity,B: Irish,18 To 52 Weeks,970
Dermatology Service,Ethnicity,B: Irish,Over 52 Weeks,75
Dermatology Service,Ethnicity,B: Irish,Total,2980
Dermatology Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Dermatology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,14855
Dermatology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9400
Dermatology Service,Ethnicity,C: Any other white background,Over 52 Weeks,665
Dermatology Service,Ethnicity,C: Any other white background,Total,24920
Dermatology Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Dermatology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,805
Dermatology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,595
Dermatology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,35
Dermatology Service,Ethnicity,D: White and Black Caribbean,Total,1440
Dermatology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,430
Dermatology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,345
Dermatology Service,Ethnicity,E: White and Black African,Over 52 Weeks,40
Dermatology Service,Ethnicity,E: White and Black African,Total,810
Dermatology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,665
Dermatology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,490
Dermatology Service,Ethnicity,F: White and Asian,Over 52 Weeks,35
Dermatology Service,Ethnicity,F: White and Asian,Total,1195
Dermatology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Dermatology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1785
Dermatology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,1300
Dermatology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,85
Dermatology Service,Ethnicity,G: Any other mixed background,Total,3165
Dermatology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Dermatology Service,Ethnicity,H: Indian,01 To 18 Weeks,5300
Dermatology Service,Ethnicity,H: Indian,18 To 52 Weeks,3860
Dermatology Service,Ethnicity,H: Indian,Over 52 Weeks,290
Dermatology Service,Ethnicity,H: Indian,Total,9450
Dermatology Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Dermatology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4355
Dermatology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3515
Dermatology Service,Ethnicity,J: Pakistani,Over 52 Weeks,240
Dermatology Service,Ethnicity,J: Pakistani,Total,8110
Dermatology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2020
Dermatology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1700
Dermatology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,95
Dermatology Service,Ethnicity,K: Bangladeshi,Total,3810
Dermatology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Dermatology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,4410
Dermatology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3375
Dermatology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,230
Dermatology Service,Ethnicity,L: Any other Asian background,Total,8020
Dermatology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2295
Dermatology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1445
Dermatology Service,Ethnicity,M: Caribbean,Over 52 Weeks,85
Dermatology Service,Ethnicity,M: Caribbean,Total,3825
Dermatology Service,Ethnicity,N: African,01 To 18 Weeks,3290
Dermatology Service,Ethnicity,N: African,18 To 52 Weeks,2575
Dermatology Service,Ethnicity,N: African,Over 52 Weeks,190
Dermatology Service,Ethnicity,N: African,Total,6055
Dermatology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1910
Dermatology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1270
Dermatology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,100
Dermatology Service,Ethnicity,P: Any other Black background,Total,3275
Dermatology Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Dermatology Service,Ethnicity,R: Chinese,01 To 18 Weeks,1010
Dermatology Service,Ethnicity,R: Chinese,18 To 52 Weeks,680
Dermatology Service,Ethnicity,R: Chinese,Over 52 Weeks,55
Dermatology Service,Ethnicity,R: Chinese,Total,1750
Dermatology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Dermatology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2475
Dermatology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1705
Dermatology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,120
Dermatology Service,Ethnicity,S: Any other ethnic group,Total,4300
Dermatology Service,Ethnicity,Z: Not stated,Unknown Clock Start,10
Dermatology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,14885
Dermatology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,7990
Dermatology Service,Ethnicity,Z: Not stated,Over 52 Weeks,660
Dermatology Service,Ethnicity,Z: Not stated,Total,23550
Dermatology Service,IMD,1,Unknown Clock Start,*
Dermatology Service,IMD,1,01 To 18 Weeks,18405
Dermatology Service,IMD,1,18 To 52 Weeks,12500
Dermatology Service,IMD,1,Over 52 Weeks,1090
Dermatology Service,IMD,1,Total,32000
Dermatology Service,IMD,10,Unknown Clock Start,30
Dermatology Service,IMD,10,01 To 18 Weeks,30490
Dermatology Service,IMD,10,18 To 52 Weeks,15895
Dermatology Service,IMD,10,Over 52 Weeks,1555
Dermatology Service,IMD,10,Total,47970
Dermatology Service,IMD,2,Unknown Clock Start,10
Dermatology Service,IMD,2,01 To 18 Weeks,21360
Dermatology Service,IMD,2,18 To 52 Weeks,13535
Dermatology Service,IMD,2,Over 52 Weeks,970
Dermatology Service,IMD,2,Total,35875
Dermatology Service,IMD,3,Unknown Clock Start,10
Dermatology Service,IMD,3,01 To 18 Weeks,24215
Dermatology Service,IMD,3,18 To 52 Weeks,14170
Dermatology Service,IMD,3,Over 52 Weeks,1035
Dermatology Service,IMD,3,Total,39435
Dermatology Service,IMD,4,Unknown Clock Start,10
Dermatology Service,IMD,4,01 To 18 Weeks,25585
Dermatology Service,IMD,4,18 To 52 Weeks,14175
Dermatology Service,IMD,4,Over 52 Weeks,1075
Dermatology Service,IMD,4,Total,40845
Dermatology Service,IMD,5,Unknown Clock Start,15
Dermatology Service,IMD,5,01 To 18 Weeks,26685
Dermatology Service,IMD,5,18 To 52 Weeks,14430
Dermatology Service,IMD,5,Over 52 Weeks,1020
Dermatology Service,IMD,5,Total,42150
Dermatology Service,IMD,6,Unknown Clock Start,15
Dermatology Service,IMD,6,01 To 18 Weeks,28770
Dermatology Service,IMD,6,18 To 52 Weeks,15535
Dermatology Service,IMD,6,Over 52 Weeks,1215
