Treatment Function Code,Metric,Category,Waiting Bands,Count
Cardiology Service,Age,0-18 Years,Unknown Clock Start,*
Cardiology Service,Age,0-18 Years,01 To 18 Weeks,4230
Cardiology Service,Age,0-18 Years,18 To 52 Weeks,2630
Cardiology Service,Age,0-18 Years,Over 52 Weeks,110
Cardiology Service,Age,0-18 Years,Total,6975
Cardiology Service,Age,19-64 Years,Unknown Clock Start,100
Cardiology Service,Age,19-64 Years,01 To 18 Weeks,113525
Cardiology Service,Age,19-64 Years,18 To 52 Weeks,71655
Cardiology Service,Age,19-64 Years,Over 52 Weeks,3195
Cardiology Service,Age,19-64 Years,Total,188475
Cardiology Service,Age,Over 65 Years,Unknown Clock Start,125
Cardiology Service,Age,Over 65 Years,01 To 18 Weeks,116475
Cardiology Service,Age,Over 65 Years,18 To 52 Weeks,64780
Cardiology Service,Age,Over 65 Years,Over 52 Weeks,2485
Cardiology Service,Age,Over 65 Years,Total,183865
Cardiology Service,Ethnicity,99: Not known,Unknown Clock Start,*
Cardiology Service,Ethnicity,99: Not known,01 To 18 Weeks,8980
Cardiology Service,Ethnicity,99: Not known,18 To 52 Weeks,3900
Cardiology Service,Ethnicity,99: Not known,Over 52 Weeks,135
Cardiology Service,Ethnicity,99: Not known,Total,13015
Cardiology Service,Ethnicity,A: British,Unknown Clock Start,175
Cardiology Service,Ethnicity,A: British,01 To 18 Weeks,171280
Cardiology Service,Ethnicity,A: British,18 To 52 Weeks,99350
Cardiology Service,Ethnicity,A: British,Over 52 Weeks,4285
Cardiology Service,Ethnicity,A: British,Total,275090
Cardiology Service,Ethnicity,B: Irish,Unknown Clock Start,*
Cardiology Service,Ethnicity,B: Irish,01 To 18 Weeks,1675
Cardiology Service,Ethnicity,B: Irish,18 To 52 Weeks,1045
Cardiology Service,Ethnicity,B: Irish,Over 52 Weeks,25
Cardiology Service,Ethnicity,B: Irish,Total,2750
Cardiology Service,Ethnicity,C: Any other white background,Unknown Clock Start,10
Cardiology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,13355
Cardiology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,8775
Cardiology Service,Ethnicity,C: Any other white background,Over 52 Weeks,320
Cardiology Service,Ethnicity,C: Any other white background,Total,22465
Cardiology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,600
Cardiology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,385
Cardiology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,10
Cardiology Service,Ethnicity,D: White and Black Caribbean,Total,1000
Cardiology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,400
Cardiology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,255
Cardiology Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Cardiology Service,Ethnicity,E: White and Black African,Total,660
Cardiology Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
Cardiology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,565
Cardiology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,325
Cardiology Service,Ethnicity,F: White and Asian,Over 52 Weeks,10
Cardiology Service,Ethnicity,F: White and Asian,Total,900
Cardiology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Cardiology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1280
Cardiology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,775
Cardiology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,30
Cardiology Service,Ethnicity,G: Any other mixed background,Total,2085
Cardiology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Cardiology Service,Ethnicity,H: Indian,01 To 18 Weeks,6830
Cardiology Service,Ethnicity,H: Indian,18 To 52 Weeks,4465
Cardiology Service,Ethnicity,H: Indian,Over 52 Weeks,175
Cardiology Service,Ethnicity,H: Indian,Total,11475
Cardiology Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Cardiology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,5040
Cardiology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,2995
Cardiology Service,Ethnicity,J: Pakistani,Over 52 Weeks,125
Cardiology Service,Ethnicity,J: Pakistani,Total,8165
Cardiology Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Cardiology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1925
Cardiology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1035
Cardiology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,40
Cardiology Service,Ethnicity,K: Bangladeshi,Total,3000
Cardiology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,10
Cardiology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5210
Cardiology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3115
Cardiology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,120
Cardiology Service,Ethnicity,L: Any other Asian background,Total,8455
Cardiology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Cardiology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2735
Cardiology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1745
Cardiology Service,Ethnicity,M: Caribbean,Over 52 Weeks,60
Cardiology Service,Ethnicity,M: Caribbean,Total,4545
Cardiology Service,Ethnicity,N: African,Unknown Clock Start,*
Cardiology Service,Ethnicity,N: African,01 To 18 Weeks,3915
Cardiology Service,Ethnicity,N: African,18 To 52 Weeks,2600
Cardiology Service,Ethnicity,N: African,Over 52 Weeks,95
Cardiology Service,Ethnicity,N: African,Total,6615
Cardiology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Cardiology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1945
Cardiology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1265
Cardiology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,40
Cardiology Service,Ethnicity,P: Any other Black background,Total,3255
Cardiology Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Cardiology Service,Ethnicity,R: Chinese,01 To 18 Weeks,860
Cardiology Service,Ethnicity,R: Chinese,18 To 52 Weeks,580
Cardiology Service,Ethnicity,R: Chinese,Over 52 Weeks,30
Cardiology Service,Ethnicity,R: Chinese,Total,1465
Cardiology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Cardiology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2415
Cardiology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1525
Cardiology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,55
Cardiology Service,Ethnicity,S: Any other ethnic group,Total,4000
Cardiology Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
Cardiology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,9780
Cardiology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,5715
Cardiology Service,Ethnicity,Z: Not stated,Over 52 Weeks,235
Cardiology Service,Ethnicity,Z: Not stated,Total,15735
Cardiology Service,IMD,1,Unknown Clock Start,*
Cardiology Service,IMD,1,01 To 18 Weeks,20765
Cardiology Service,IMD,1,18 To 52 Weeks,12140
Cardiology Service,IMD,1,Over 52 Weeks,515
Cardiology Service,IMD,1,Total,33420
Cardiology Service,IMD,10,Unknown Clock Start,70
Cardiology Service,IMD,10,01 To 18 Weeks,23530
Cardiology Service,IMD,10,18 To 52 Weeks,13220
Cardiology Service,IMD,10,Over 52 Weeks,500
Cardiology Service,IMD,10,Total,37320
Cardiology Service,IMD,2,Unknown Clock Start,*
Cardiology Service,IMD,2,01 To 18 Weeks,21715
Cardiology Service,IMD,2,18 To 52 Weeks,12815
Cardiology Service,IMD,2,Over 52 Weeks,550
Cardiology Service,IMD,2,Total,35085
Cardiology Service,IMD,3,Unknown Clock Start,10
Cardiology Service,IMD,3,01 To 18 Weeks,22500
Cardiology Service,IMD,3,18 To 52 Weeks,13600
Cardiology Service,IMD,3,Over 52 Weeks,545
Cardiology Service,IMD,3,Total,36650
Cardiology Service,IMD,4,Unknown Clock Start,20
Cardiology Service,IMD,4,01 To 18 Weeks,23565
Cardiology Service,IMD,4,18 To 52 Weeks,14180
Cardiology Service,IMD,4,Over 52 Weeks,610
Cardiology Service,IMD,4,Total,38370
Cardiology Service,IMD,5,Unknown Clock Start,10
Cardiology Service,IMD,5,01 To 18 Weeks,23930
Cardiology Service,IMD,5,18 To 52 Weeks,14490
Cardiology Service,IMD,5,Over 52 Weeks,610
Cardiology Service,IMD,5,Total,39040
Cardiology Service,IMD,6,Unknown Clock Start,15
Cardiology Service,IMD,6,01 To 18 Weeks,23665
Cardiology Service,IMD,6,18 To 52 Weeks,14180
Cardiology Service,IMD,6,Over 52 Weeks,580
Cardiology Service,IMD,6,Total,38435
Cardiology Service,IMD,7,Unknown Clock Start,20
Cardiology Service,IMD,7,01 To 18 Weeks,23495
Cardiology Service,IMD,7,18 To 52 Weeks,14070
Cardiology Service,IMD,7,Over 52 Weeks,600
Cardiology Service,IMD,7,Total,38190
Cardiology Service,IMD,8,Unknown Clock Start,30
Cardiology Service,IMD,8,01 To 18 Weeks,23605
Cardiology Service,IMD,8,18 To 52 Weeks,13780
Cardiology Service,IMD,8,Over 52 Weeks,540
Cardiology Service,IMD,8,Total,37955
Cardiology Service,IMD,9,Unknown Clock Start,45
Cardiology Service,IMD,9,01 To 18 Weeks,23880
Cardiology Service,IMD,9,18 To 52 Weeks,13595
Cardiology Service,IMD,9,Over 52 Weeks,610
Cardiology Service,IMD,9,Total,38125
Cardiology Service,Sex,Female,Unknown Clock Start,110
Cardiology Service,Sex,Female,01 To 18 Weeks,106870
Cardiology Service,Sex,Female,18 To 52 Weeks,65615
Cardiology Service,Sex,Female,Over 52 Weeks,2835
Cardiology Service,Sex,Female,Total,175435
Cardiology Service,Sex,Male,Unknown Clock Start,110
Cardiology Service,Sex,Male,01 To 18 Weeks,113095
Cardiology Service,Sex,Male,18 To 52 Weeks,65560
Cardiology Service,Sex,Male,Over 52 Weeks,2585
Cardiology Service,Sex,Male,Total,181355
Cardiothoracic Surgery Service,Age,0-18 Years,01 To 18 Weeks,230
Cardiothoracic Surgery Service,Age,0-18 Years,18 To 52 Weeks,160
Cardiothoracic Surgery Service,Age,0-18 Years,Over 52 Weeks,*
Cardiothoracic Surgery Service,Age,0-18 Years,Total,395
Cardiothoracic Surgery Service,Age,19-64 Years,01 To 18 Weeks,4315
Cardiothoracic Surgery Service,Age,19-64 Years,18 To 52 Weeks,1745
Cardiothoracic Surgery Service,Age,19-64 Years,Over 52 Weeks,70
Cardiothoracic Surgery Service,Age,19-64 Years,Total,6125
Cardiothoracic Surgery Service,Age,Over 65 Years,01 To 18 Weeks,5345
Cardiothoracic Surgery Service,Age,Over 65 Years,18 To 52 Weeks,2080
Cardiothoracic Surgery Service,Age,Over 65 Years,Over 52 Weeks,105
Cardiothoracic Surgery Service,Age,Over 65 Years,Total,7530
Cardiothoracic Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,220
Cardiothoracic Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,75
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Total,300
Cardiothoracic Surgery Service,Ethnicity,A: British,01 To 18 Weeks,7480
Cardiothoracic Surgery Service,Ethnicity,A: British,18 To 52 Weeks,2960
Cardiothoracic Surgery Service,Ethnicity,A: British,Over 52 Weeks,140
Cardiothoracic Surgery Service,Ethnicity,A: British,Total,10585
Cardiothoracic Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,65
Cardiothoracic Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,B: Irish,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,B: Irish,Total,85
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,535
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,235
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Total,780
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,Total,25
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,Total,20
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,30
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,Total,35
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,55
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Total,70
Cardiothoracic Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,230
Cardiothoracic Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,130
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Total,365
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,180
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,80
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Total,265
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,85
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Total,120
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,200
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,105
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Total,310
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,70
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,30
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Total,105
Cardiothoracic Surgery Service,Ethnicity,N: African,01 To 18 Weeks,125
Cardiothoracic Surgery Service,Ethnicity,N: African,18 To 52 Weeks,65
Cardiothoracic Surgery Service,Ethnicity,N: African,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,N: African,Total,190
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,50
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Total,85
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,40
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,Total,65
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,95
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,40
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Total,135
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,405
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,115
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Total,525
Cardiothoracic Surgery Service,IMD,1,01 To 18 Weeks,885
Cardiothoracic Surgery Service,IMD,1,18 To 52 Weeks,400
Cardiothoracic Surgery Service,IMD,1,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,1,Total,1310
Cardiothoracic Surgery Service,IMD,10,01 To 18 Weeks,950
Cardiothoracic Surgery Service,IMD,10,18 To 52 Weeks,325
Cardiothoracic Surgery Service,IMD,10,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,10,Total,1295
Cardiothoracic Surgery Service,IMD,2,01 To 18 Weeks,895
Cardiothoracic Surgery Service,IMD,2,18 To 52 Weeks,380
Cardiothoracic Surgery Service,IMD,2,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,2,Total,1295
Cardiothoracic Surgery Service,IMD,3,01 To 18 Weeks,955
Cardiothoracic Surgery Service,IMD,3,18 To 52 Weeks,400
Cardiothoracic Surgery Service,IMD,3,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,3,Total,1370
Cardiothoracic Surgery Service,IMD,4,01 To 18 Weeks,955
Cardiothoracic Surgery Service,IMD,4,18 To 52 Weeks,425
Cardiothoracic Surgery Service,IMD,4,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,4,Total,1400
Cardiothoracic Surgery Service,IMD,5,01 To 18 Weeks,975
Cardiothoracic Surgery Service,IMD,5,18 To 52 Weeks,435
Cardiothoracic Surgery Service,IMD,5,Over 52 Weeks,10
Cardiothoracic Surgery Service,IMD,5,Total,1425
Cardiothoracic Surgery Service,IMD,6,01 To 18 Weeks,1025
Cardiothoracic Surgery Service,IMD,6,18 To 52 Weeks,405
Cardiothoracic Surgery Service,IMD,6,Over 52 Weeks,10
Cardiothoracic Surgery Service,IMD,6,Total,1440
Cardiothoracic Surgery Service,IMD,7,01 To 18 Weeks,1075
Cardiothoracic Surgery Service,IMD,7,18 To 52 Weeks,365
Cardiothoracic Surgery Service,IMD,7,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,7,Total,1460
Cardiothoracic Surgery Service,IMD,8,01 To 18 Weeks,1060
Cardiothoracic Surgery Service,IMD,8,18 To 52 Weeks,400
Cardiothoracic Surgery Service,IMD,8,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,8,Total,1480
Cardiothoracic Surgery Service,IMD,9,01 To 18 Weeks,950
Cardiothoracic Surgery Service,IMD,9,18 To 52 Weeks,370
Cardiothoracic Surgery Service,IMD,9,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,9,Total,1340
Cardiothoracic Surgery Service,Sex,Female,01 To 18 Weeks,3055
Cardiothoracic Surgery Service,Sex,Female,18 To 52 Weeks,1210
Cardiothoracic Surgery Service,Sex,Female,Over 52 Weeks,55
Cardiothoracic Surgery Service,Sex,Female,Total,4315
Cardiothoracic Surgery Service,Sex,Male,01 To 18 Weeks,5470
Cardiothoracic Surgery Service,Sex,Male,18 To 52 Weeks,2110
Cardiothoracic Surgery Service,Sex,Male,Over 52 Weeks,105
Cardiothoracic Surgery Service,Sex,Male,Total,7685
Dermatology Service,Age,0-18 Years,Unknown Clock Start,*
Dermatology Service,Age,0-18 Years,01 To 18 Weeks,14630
Dermatology Service,Age,0-18 Years,18 To 52 Weeks,12580
Dermatology Service,Age,0-18 Years,Over 52 Weeks,645
Dermatology Service,Age,0-18 Years,Total,27850
Dermatology Service,Age,19-64 Years,Unknown Clock Start,60
Dermatology Service,Age,19-64 Years,01 To 18 Weeks,123640
Dermatology Service,Age,19-64 Years,18 To 52 Weeks,86470
Dermatology Service,Age,19-64 Years,Over 52 Weeks,5255
Dermatology Service,Age,19-64 Years,Total,215425
Dermatology Service,Age,Over 65 Years,Unknown Clock Start,55
Dermatology Service,Age,Over 65 Years,01 To 18 Weeks,95560
Dermatology Service,Age,Over 65 Years,18 To 52 Weeks,44745
Dermatology Service,Age,Over 65 Years,Over 52 Weeks,2505
Dermatology Service,Age,Over 65 Years,Total,142865
Dermatology Service,Ethnicity,99: Not known,01 To 18 Weeks,10040
Dermatology Service,Ethnicity,99: Not known,18 To 52 Weeks,5610
Dermatology Service,Ethnicity,99: Not known,Over 52 Weeks,445
Dermatology Service,Ethnicity,99: Not known,Total,16095
Dermatology Service,Ethnicity,A: British,Unknown Clock Start,95
Dermatology Service,Ethnicity,A: British,01 To 18 Weeks,174130
Dermatology Service,Ethnicity,A: British,18 To 52 Weeks,101310
Dermatology Service,Ethnicity,A: British,Over 52 Weeks,6165
Dermatology Service,Ethnicity,A: British,Total,281700
Dermatology Service,Ethnicity,B: Irish,Unknown Clock Start,*
Dermatology Service,Ethnicity,B: Irish,01 To 18 Weeks,1675
Dermatology Service,Ethnicity,B: Irish,18 To 52 Weeks,985
Dermatology Service,Ethnicity,B: Irish,Over 52 Weeks,45
Dermatology Service,Ethnicity,B: Irish,Total,2705
Dermatology Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Dermatology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,13355
Dermatology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9015
Dermatology Service,Ethnicity,C: Any other white background,Over 52 Weeks,495
Dermatology Service,Ethnicity,C: Any other white background,Total,22870
Dermatology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,710
Dermatology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,555
Dermatology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,30
Dermatology Service,Ethnicity,D: White and Black Caribbean,Total,1295
Dermatology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,375
Dermatology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,345
Dermatology Service,Ethnicity,E: White and Black African,Over 52 Weeks,20
Dermatology Service,Ethnicity,E: White and Black African,Total,740
Dermatology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,655
Dermatology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,490
Dermatology Service,Ethnicity,F: White and Asian,Over 52 Weeks,30
Dermatology Service,Ethnicity,F: White and Asian,Total,1175
Dermatology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Dermatology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1500
Dermatology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,1240
Dermatology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,70
Dermatology Service,Ethnicity,G: Any other mixed background,Total,2810
Dermatology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Dermatology Service,Ethnicity,H: Indian,01 To 18 Weeks,4660
Dermatology Service,Ethnicity,H: Indian,18 To 52 Weeks,3810
Dermatology Service,Ethnicity,H: Indian,Over 52 Weeks,215
Dermatology Service,Ethnicity,H: Indian,Total,8695
Dermatology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4090
Dermatology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3390
Dermatology Service,Ethnicity,J: Pakistani,Over 52 Weeks,180
Dermatology Service,Ethnicity,J: Pakistani,Total,7660
Dermatology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1575
Dermatology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1595
Dermatology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,60
Dermatology Service,Ethnicity,K: Bangladeshi,Total,3230
Dermatology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Dermatology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,3890
Dermatology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3340
Dermatology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,195
Dermatology Service,Ethnicity,L: Any other Asian background,Total,7430
Dermatology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,1905
Dermatology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1565
Dermatology Service,Ethnicity,M: Caribbean,Over 52 Weeks,85
Dermatology Service,Ethnicity,M: Caribbean,Total,3555
Dermatology Service,Ethnicity,N: African,01 To 18 Weeks,2905
Dermatology Service,Ethnicity,N: African,18 To 52 Weeks,2510
Dermatology Service,Ethnicity,N: African,Over 52 Weeks,150
Dermatology Service,Ethnicity,N: African,Total,5560
Dermatology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Dermatology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1530
Dermatology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1355
Dermatology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,75
Dermatology Service,Ethnicity,P: Any other Black background,Total,2960
Dermatology Service,Ethnicity,R: Chinese,01 To 18 Weeks,895
Dermatology Service,Ethnicity,R: Chinese,18 To 52 Weeks,635
Dermatology Service,Ethnicity,R: Chinese,Over 52 Weeks,40
Dermatology Service,Ethnicity,R: Chinese,Total,1575
Dermatology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Dermatology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2235
Dermatology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1595
Dermatology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,95
Dermatology Service,Ethnicity,S: Any other ethnic group,Total,3930
Dermatology Service,Ethnicity,Z: Not stated,Unknown Clock Start,10
Dermatology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,12565
Dermatology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,7830
Dermatology Service,Ethnicity,Z: Not stated,Over 52 Weeks,490
Dermatology Service,Ethnicity,Z: Not stated,Total,20895
Dermatology Service,IMD,1,Unknown Clock Start,*
Dermatology Service,IMD,1,01 To 18 Weeks,16160
Dermatology Service,IMD,1,18 To 52 Weeks,12190
Dermatology Service,IMD,1,Over 52 Weeks,825
Dermatology Service,IMD,1,Total,29175
Dermatology Service,IMD,10,Unknown Clock Start,20
Dermatology Service,IMD,10,01 To 18 Weeks,27095
Dermatology Service,IMD,10,18 To 52 Weeks,15825
Dermatology Service,IMD,10,Over 52 Weeks,1050
Dermatology Service,IMD,10,Total,43995
Dermatology Service,IMD,2,Unknown Clock Start,*
Dermatology Service,IMD,2,01 To 18 Weeks,18550
Dermatology Service,IMD,2,18 To 52 Weeks,13140
Dermatology Service,IMD,2,Over 52 Weeks,755
Dermatology Service,IMD,2,Total,32455
Dermatology Service,IMD,3,Unknown Clock Start,*
Dermatology Service,IMD,3,01 To 18 Weeks,20855
Dermatology Service,IMD,3,18 To 52 Weeks,13890
Dermatology Service,IMD,3,Over 52 Weeks,800
Dermatology Service,IMD,3,Total,35555
Dermatology Service,IMD,4,Unknown Clock Start,*
Dermatology Service,IMD,4,01 To 18 Weeks,22495
Dermatology Service,IMD,4,18 To 52 Weeks,13975
Dermatology Service,IMD,4,Over 52 Weeks,790
Dermatology Service,IMD,4,Total,37270
Dermatology Service,IMD,5,Unknown Clock Start,10
Dermatology Service,IMD,5,01 To 18 Weeks,23470
Dermatology Service,IMD,5,18 To 52 Weeks,13950
Dermatology Service,IMD,5,Over 52 Weeks,825
Dermatology Service,IMD,5,Total,38255
Dermatology Service,IMD,6,Unknown Clock Start,10
Dermatology Service,IMD,6,01 To 18 Weeks,24560
Dermatology Service,IMD,6,18 To 52 Weeks,14745
Dermatology Service,IMD,6,Over 52 Weeks,815
Dermatology Service,IMD,6,Total,40130
Dermatology Service,IMD,7,Unknown Clock Start,15
Dermatology Service,IMD,7,01 To 18 Weeks,25175
