Treatment Function Code,Metric,Category,Waiting Bands,Count
Cardiology Service,Age,0-18 Years,Unknown Clock Start,*
Cardiology Service,Age,0-18 Years,01 To 18 Weeks,4030
Cardiology Service,Age,0-18 Years,18 To 52 Weeks,2875
Cardiology Service,Age,0-18 Years,Over 52 Weeks,135
Cardiology Service,Age,0-18 Years,Total,7050
Cardiology Service,Age,19-64 Years,Unknown Clock Start,195
Cardiology Service,Age,19-64 Years,01 To 18 Weeks,112695
Cardiology Service,Age,19-64 Years,18 To 52 Weeks,76180
Cardiology Service,Age,19-64 Years,Over 52 Weeks,4030
Cardiology Service,Age,19-64 Years,Total,193100
Cardiology Service,Age,Over 65 Years,Unknown Clock Start,165
Cardiology Service,Age,Over 65 Years,01 To 18 Weeks,119530
Cardiology Service,Age,Over 65 Years,18 To 52 Weeks,68630
Cardiology Service,Age,Over 65 Years,Over 52 Weeks,3355
Cardiology Service,Age,Over 65 Years,Total,191675
Cardiology Service,Ethnicity,99: Not known,Unknown Clock Start,20
Cardiology Service,Ethnicity,99: Not known,01 To 18 Weeks,9765
Cardiology Service,Ethnicity,99: Not known,18 To 52 Weeks,4595
Cardiology Service,Ethnicity,99: Not known,Over 52 Weeks,210
Cardiology Service,Ethnicity,99: Not known,Total,14590
Cardiology Service,Ethnicity,A: British,Unknown Clock Start,215
Cardiology Service,Ethnicity,A: British,01 To 18 Weeks,173135
Cardiology Service,Ethnicity,A: British,18 To 52 Weeks,106500
Cardiology Service,Ethnicity,A: British,Over 52 Weeks,5555
Cardiology Service,Ethnicity,A: British,Total,285410
Cardiology Service,Ethnicity,B: Irish,Unknown Clock Start,10
Cardiology Service,Ethnicity,B: Irish,01 To 18 Weeks,1715
Cardiology Service,Ethnicity,B: Irish,18 To 52 Weeks,1070
Cardiology Service,Ethnicity,B: Irish,Over 52 Weeks,35
Cardiology Service,Ethnicity,B: Irish,Total,2830
Cardiology Service,Ethnicity,C: Any other white background,Unknown Clock Start,20
Cardiology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,13100
Cardiology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9285
Cardiology Service,Ethnicity,C: Any other white background,Over 52 Weeks,365
Cardiology Service,Ethnicity,C: Any other white background,Total,22770
Cardiology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,620
Cardiology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,415
Cardiology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,30
Cardiology Service,Ethnicity,D: White and Black Caribbean,Total,1060
Cardiology Service,Ethnicity,E: White and Black African,Unknown Clock Start,*
Cardiology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,430
Cardiology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,245
Cardiology Service,Ethnicity,E: White and Black African,Over 52 Weeks,10
Cardiology Service,Ethnicity,E: White and Black African,Total,685
Cardiology Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
Cardiology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,550
Cardiology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,300
Cardiology Service,Ethnicity,F: White and Asian,Over 52 Weeks,20
Cardiology Service,Ethnicity,F: White and Asian,Total,870
Cardiology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Cardiology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1250
Cardiology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,820
Cardiology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,35
Cardiology Service,Ethnicity,G: Any other mixed background,Total,2110
Cardiology Service,Ethnicity,H: Indian,Unknown Clock Start,10
Cardiology Service,Ethnicity,H: Indian,01 To 18 Weeks,7195
Cardiology Service,Ethnicity,H: Indian,18 To 52 Weeks,4360
Cardiology Service,Ethnicity,H: Indian,Over 52 Weeks,235
Cardiology Service,Ethnicity,H: Indian,Total,11800
Cardiology Service,Ethnicity,J: Pakistani,Unknown Clock Start,35
Cardiology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,5280
Cardiology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3170
Cardiology Service,Ethnicity,J: Pakistani,Over 52 Weeks,155
Cardiology Service,Ethnicity,J: Pakistani,Total,8635
Cardiology Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,10
Cardiology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1980
Cardiology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1080
Cardiology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,40
Cardiology Service,Ethnicity,K: Bangladeshi,Total,3115
Cardiology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,15
Cardiology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5410
Cardiology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3145
Cardiology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,150
Cardiology Service,Ethnicity,L: Any other Asian background,Total,8720
Cardiology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Cardiology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2800
Cardiology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1840
Cardiology Service,Ethnicity,M: Caribbean,Over 52 Weeks,90
Cardiology Service,Ethnicity,M: Caribbean,Total,4735
Cardiology Service,Ethnicity,N: African,Unknown Clock Start,15
Cardiology Service,Ethnicity,N: African,01 To 18 Weeks,4095
Cardiology Service,Ethnicity,N: African,18 To 52 Weeks,2690
Cardiology Service,Ethnicity,N: African,Over 52 Weeks,140
Cardiology Service,Ethnicity,N: African,Total,6945
Cardiology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Cardiology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1985
Cardiology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1300
Cardiology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,55
Cardiology Service,Ethnicity,P: Any other Black background,Total,3345
Cardiology Service,Ethnicity,R: Chinese,01 To 18 Weeks,925
Cardiology Service,Ethnicity,R: Chinese,18 To 52 Weeks,555
Cardiology Service,Ethnicity,R: Chinese,Over 52 Weeks,25
Cardiology Service,Ethnicity,R: Chinese,Total,1505
Cardiology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Cardiology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2505
Cardiology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1640
Cardiology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,75
Cardiology Service,Ethnicity,S: Any other ethnic group,Total,4230
Cardiology Service,Ethnicity,Z: Not stated,Unknown Clock Start,10
Cardiology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,9785
Cardiology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,6125
Cardiology Service,Ethnicity,Z: Not stated,Over 52 Weeks,290
Cardiology Service,Ethnicity,Z: Not stated,Total,16210
Cardiology Service,IMD,1,Unknown Clock Start,10
Cardiology Service,IMD,1,01 To 18 Weeks,20950
Cardiology Service,IMD,1,18 To 52 Weeks,13085
Cardiology Service,IMD,1,Over 52 Weeks,635
Cardiology Service,IMD,1,Total,34675
Cardiology Service,IMD,10,Unknown Clock Start,40
Cardiology Service,IMD,10,01 To 18 Weeks,23025
Cardiology Service,IMD,10,18 To 52 Weeks,14025
Cardiology Service,IMD,10,Over 52 Weeks,620
Cardiology Service,IMD,10,Total,37705
Cardiology Service,IMD,2,Unknown Clock Start,45
Cardiology Service,IMD,2,01 To 18 Weeks,22375
Cardiology Service,IMD,2,18 To 52 Weeks,13660
Cardiology Service,IMD,2,Over 52 Weeks,720
Cardiology Service,IMD,2,Total,36800
Cardiology Service,IMD,3,Unknown Clock Start,50
Cardiology Service,IMD,3,01 To 18 Weeks,22885
Cardiology Service,IMD,3,18 To 52 Weeks,14220
Cardiology Service,IMD,3,Over 52 Weeks,715
Cardiology Service,IMD,3,Total,37870
Cardiology Service,IMD,4,Unknown Clock Start,45
Cardiology Service,IMD,4,01 To 18 Weeks,23910
Cardiology Service,IMD,4,18 To 52 Weeks,14970
Cardiology Service,IMD,4,Over 52 Weeks,790
Cardiology Service,IMD,4,Total,39715
Cardiology Service,IMD,5,Unknown Clock Start,45
Cardiology Service,IMD,5,01 To 18 Weeks,24255
Cardiology Service,IMD,5,18 To 52 Weeks,15205
Cardiology Service,IMD,5,Over 52 Weeks,900
Cardiology Service,IMD,5,Total,40405
Cardiology Service,IMD,6,Unknown Clock Start,30
Cardiology Service,IMD,6,01 To 18 Weeks,24455
Cardiology Service,IMD,6,18 To 52 Weeks,15015
Cardiology Service,IMD,6,Over 52 Weeks,735
Cardiology Service,IMD,6,Total,40235
Cardiology Service,IMD,7,Unknown Clock Start,35
Cardiology Service,IMD,7,01 To 18 Weeks,24145
Cardiology Service,IMD,7,18 To 52 Weeks,15065
Cardiology Service,IMD,7,Over 52 Weeks,755
Cardiology Service,IMD,7,Total,39995
Cardiology Service,IMD,8,Unknown Clock Start,30
Cardiology Service,IMD,8,01 To 18 Weeks,23710
Cardiology Service,IMD,8,18 To 52 Weeks,14745
Cardiology Service,IMD,8,Over 52 Weeks,710
Cardiology Service,IMD,8,Total,39195
Cardiology Service,IMD,9,Unknown Clock Start,45
Cardiology Service,IMD,9,01 To 18 Weeks,23730
Cardiology Service,IMD,9,18 To 52 Weeks,14645
Cardiology Service,IMD,9,Over 52 Weeks,755
Cardiology Service,IMD,9,Total,39175
Cardiology Service,Sex,Female,Unknown Clock Start,185
Cardiology Service,Sex,Female,01 To 18 Weeks,108430
Cardiology Service,Sex,Female,18 To 52 Weeks,69430
Cardiology Service,Sex,Female,Over 52 Weeks,3645
Cardiology Service,Sex,Female,Total,181685
Cardiology Service,Sex,Male,Unknown Clock Start,185
Cardiology Service,Sex,Male,01 To 18 Weeks,114780
Cardiology Service,Sex,Male,18 To 52 Weeks,70305
Cardiology Service,Sex,Male,Over 52 Weeks,3415
Cardiology Service,Sex,Male,Total,188690
Cardiothoracic Surgery Service,Age,0-18 Years,01 To 18 Weeks,220
Cardiothoracic Surgery Service,Age,0-18 Years,18 To 52 Weeks,135
Cardiothoracic Surgery Service,Age,0-18 Years,Over 52 Weeks,10
Cardiothoracic Surgery Service,Age,0-18 Years,Total,365
Cardiothoracic Surgery Service,Age,19-64 Years,Unknown Clock Start,*
Cardiothoracic Surgery Service,Age,19-64 Years,01 To 18 Weeks,4420
Cardiothoracic Surgery Service,Age,19-64 Years,18 To 52 Weeks,1890
Cardiothoracic Surgery Service,Age,19-64 Years,Over 52 Weeks,95
Cardiothoracic Surgery Service,Age,19-64 Years,Total,6405
Cardiothoracic Surgery Service,Age,Over 65 Years,Unknown Clock Start,*
Cardiothoracic Surgery Service,Age,Over 65 Years,01 To 18 Weeks,5455
Cardiothoracic Surgery Service,Age,Over 65 Years,18 To 52 Weeks,2115
Cardiothoracic Surgery Service,Age,Over 65 Years,Over 52 Weeks,125
Cardiothoracic Surgery Service,Age,Over 65 Years,Total,7695
Cardiothoracic Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,275
Cardiothoracic Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,90
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Total,370
Cardiothoracic Surgery Service,Ethnicity,A: British,Unknown Clock Start,*
Cardiothoracic Surgery Service,Ethnicity,A: British,01 To 18 Weeks,7680
Cardiothoracic Surgery Service,Ethnicity,A: British,18 To 52 Weeks,3115
Cardiothoracic Surgery Service,Ethnicity,A: British,Over 52 Weeks,190
Cardiothoracic Surgery Service,Ethnicity,A: British,Total,10985
Cardiothoracic Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,70
Cardiothoracic Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,B: Irish,Total,85
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,520
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,250
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Total,780
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,Total,30
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,Total,20
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,Total,30
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,50
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Total,65
Cardiothoracic Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,250
Cardiothoracic Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,110
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Total,365
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,195
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,75
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Total,270
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,70
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Total,95
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,205
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,95
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Total,305
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,100
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,30
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Total,135
Cardiothoracic Surgery Service,Ethnicity,N: African,01 To 18 Weeks,120
Cardiothoracic Surgery Service,Ethnicity,N: African,18 To 52 Weeks,65
Cardiothoracic Surgery Service,Ethnicity,N: African,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,N: African,Total,190
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,60
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,40
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Total,100
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,Total,60
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,85
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,45
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Total,135
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,390
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,140
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Total,535
Cardiothoracic Surgery Service,IMD,1,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,1,01 To 18 Weeks,975
Cardiothoracic Surgery Service,IMD,1,18 To 52 Weeks,395
Cardiothoracic Surgery Service,IMD,1,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,1,Total,1405
Cardiothoracic Surgery Service,IMD,10,01 To 18 Weeks,890
Cardiothoracic Surgery Service,IMD,10,18 To 52 Weeks,335
Cardiothoracic Surgery Service,IMD,10,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,10,Total,1245
Cardiothoracic Surgery Service,IMD,2,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,2,01 To 18 Weeks,995
Cardiothoracic Surgery Service,IMD,2,18 To 52 Weeks,370
Cardiothoracic Surgery Service,IMD,2,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,2,Total,1380
Cardiothoracic Surgery Service,IMD,3,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,3,01 To 18 Weeks,1010
Cardiothoracic Surgery Service,IMD,3,18 To 52 Weeks,440
Cardiothoracic Surgery Service,IMD,3,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,3,Total,1470
Cardiothoracic Surgery Service,IMD,4,01 To 18 Weeks,965
Cardiothoracic Surgery Service,IMD,4,18 To 52 Weeks,425
Cardiothoracic Surgery Service,IMD,4,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,4,Total,1420
Cardiothoracic Surgery Service,IMD,5,01 To 18 Weeks,1020
Cardiothoracic Surgery Service,IMD,5,18 To 52 Weeks,425
Cardiothoracic Surgery Service,IMD,5,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,5,Total,1470
Cardiothoracic Surgery Service,IMD,6,01 To 18 Weeks,1065
Cardiothoracic Surgery Service,IMD,6,18 To 52 Weeks,430
Cardiothoracic Surgery Service,IMD,6,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,6,Total,1525
Cardiothoracic Surgery Service,IMD,7,01 To 18 Weeks,1030
Cardiothoracic Surgery Service,IMD,7,18 To 52 Weeks,375
Cardiothoracic Surgery Service,IMD,7,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,7,Total,1425
Cardiothoracic Surgery Service,IMD,8,01 To 18 Weeks,1040
Cardiothoracic Surgery Service,IMD,8,18 To 52 Weeks,440
Cardiothoracic Surgery Service,IMD,8,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,8,Total,1495
Cardiothoracic Surgery Service,IMD,9,01 To 18 Weeks,960
Cardiothoracic Surgery Service,IMD,9,18 To 52 Weeks,430
Cardiothoracic Surgery Service,IMD,9,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,9,Total,1415
Cardiothoracic Surgery Service,Sex,Female,Unknown Clock Start,*
Cardiothoracic Surgery Service,Sex,Female,01 To 18 Weeks,3250
Cardiothoracic Surgery Service,Sex,Female,18 To 52 Weeks,1265
Cardiothoracic Surgery Service,Sex,Female,Over 52 Weeks,85
Cardiothoracic Surgery Service,Sex,Female,Total,4600
Cardiothoracic Surgery Service,Sex,Male,Unknown Clock Start,*
Cardiothoracic Surgery Service,Sex,Male,01 To 18 Weeks,5725
Cardiothoracic Surgery Service,Sex,Male,18 To 52 Weeks,2305
Cardiothoracic Surgery Service,Sex,Male,Over 52 Weeks,115
Cardiothoracic Surgery Service,Sex,Male,Total,8145
Dermatology Service,Age,0-18 Years,Unknown Clock Start,70
Dermatology Service,Age,0-18 Years,01 To 18 Weeks,16220
Dermatology Service,Age,0-18 Years,18 To 52 Weeks,14325
Dermatology Service,Age,0-18 Years,Over 52 Weeks,1115
Dermatology Service,Age,0-18 Years,Total,31730
Dermatology Service,Age,19-64 Years,Unknown Clock Start,255
Dermatology Service,Age,19-64 Years,01 To 18 Weeks,138120
Dermatology Service,Age,19-64 Years,18 To 52 Weeks,90820
Dermatology Service,Age,19-64 Years,Over 52 Weeks,6650
Dermatology Service,Age,19-64 Years,Total,235845
Dermatology Service,Age,Over 65 Years,Unknown Clock Start,165
Dermatology Service,Age,Over 65 Years,01 To 18 Weeks,107150
Dermatology Service,Age,Over 65 Years,18 To 52 Weeks,45120
Dermatology Service,Age,Over 65 Years,Over 52 Weeks,3610
Dermatology Service,Age,Over 65 Years,Total,156045
Dermatology Service,Ethnicity,99: Not known,Unknown Clock Start,35
Dermatology Service,Ethnicity,99: Not known,01 To 18 Weeks,11585
Dermatology Service,Ethnicity,99: Not known,18 To 52 Weeks,5900
Dermatology Service,Ethnicity,99: Not known,Over 52 Weeks,455
Dermatology Service,Ethnicity,99: Not known,Total,17980
Dermatology Service,Ethnicity,A: British,Unknown Clock Start,280
Dermatology Service,Ethnicity,A: British,01 To 18 Weeks,195705
Dermatology Service,Ethnicity,A: British,18 To 52 Weeks,106010
Dermatology Service,Ethnicity,A: British,Over 52 Weeks,8525
Dermatology Service,Ethnicity,A: British,Total,310525
Dermatology Service,Ethnicity,B: Irish,Unknown Clock Start,*
Dermatology Service,Ethnicity,B: Irish,01 To 18 Weeks,1930
Dermatology Service,Ethnicity,B: Irish,18 To 52 Weeks,995
Dermatology Service,Ethnicity,B: Irish,Over 52 Weeks,70
Dermatology Service,Ethnicity,B: Irish,Total,3005
Dermatology Service,Ethnicity,C: Any other white background,Unknown Clock Start,25
Dermatology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,14465
Dermatology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9395
Dermatology Service,Ethnicity,C: Any other white background,Over 52 Weeks,560
Dermatology Service,Ethnicity,C: Any other white background,Total,24445
Dermatology Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Dermatology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,740
Dermatology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,620
Dermatology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,30
Dermatology Service,Ethnicity,D: White and Black Caribbean,Total,1390
Dermatology Service,Ethnicity,E: White and Black African,Unknown Clock Start,*
Dermatology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,400
Dermatology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,350
Dermatology Service,Ethnicity,E: White and Black African,Over 52 Weeks,30
Dermatology Service,Ethnicity,E: White and Black African,Total,780
Dermatology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,670
Dermatology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,495
Dermatology Service,Ethnicity,F: White and Asian,Over 52 Weeks,40
Dermatology Service,Ethnicity,F: White and Asian,Total,1205
Dermatology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Dermatology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1675
Dermatology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,1335
Dermatology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,95
Dermatology Service,Ethnicity,G: Any other mixed background,Total,3110
Dermatology Service,Ethnicity,H: Indian,Unknown Clock Start,15
Dermatology Service,Ethnicity,H: Indian,01 To 18 Weeks,5075
Dermatology Service,Ethnicity,H: Indian,18 To 52 Weeks,4010
Dermatology Service,Ethnicity,H: Indian,Over 52 Weeks,265
Dermatology Service,Ethnicity,H: Indian,Total,9365
Dermatology Service,Ethnicity,J: Pakistani,Unknown Clock Start,50
Dermatology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4350
Dermatology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3515
Dermatology Service,Ethnicity,J: Pakistani,Over 52 Weeks,225
Dermatology Service,Ethnicity,J: Pakistani,Total,8145
Dermatology Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,15
Dermatology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1860
Dermatology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1770
Dermatology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,80
Dermatology Service,Ethnicity,K: Bangladeshi,Total,3730
Dermatology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,15
Dermatology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,4260
Dermatology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3490
Dermatology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,240
Dermatology Service,Ethnicity,L: Any other Asian background,Total,8005
Dermatology Service,Ethnicity,M: Caribbean,Unknown Clock Start,10
Dermatology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2065
Dermatology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1545
Dermatology Service,Ethnicity,M: Caribbean,Over 52 Weeks,80
Dermatology Service,Ethnicity,M: Caribbean,Total,3700
Dermatology Service,Ethnicity,N: African,Unknown Clock Start,10
Dermatology Service,Ethnicity,N: African,01 To 18 Weeks,3200
Dermatology Service,Ethnicity,N: African,18 To 52 Weeks,2625
Dermatology Service,Ethnicity,N: African,Over 52 Weeks,175
Dermatology Service,Ethnicity,N: African,Total,6010
Dermatology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Dermatology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1805
Dermatology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1360
Dermatology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,95
Dermatology Service,Ethnicity,P: Any other Black background,Total,3260
Dermatology Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Dermatology Service,Ethnicity,R: Chinese,01 To 18 Weeks,975
Dermatology Service,Ethnicity,R: Chinese,18 To 52 Weeks,700
Dermatology Service,Ethnicity,R: Chinese,Over 52 Weeks,55
Dermatology Service,Ethnicity,R: Chinese,Total,1730
Dermatology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Dermatology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2455
Dermatology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1740
Dermatology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,120
Dermatology Service,Ethnicity,S: Any other ethnic group,Total,4315
Dermatology Service,Ethnicity,Z: Not stated,Unknown Clock Start,20
Dermatology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,14345
Dermatology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,8300
Dermatology Service,Ethnicity,Z: Not stated,Over 52 Weeks,610
Dermatology Service,Ethnicity,Z: Not stated,Total,23280
Dermatology Service,IMD,1,Unknown Clock Start,10
Dermatology Service,IMD,1,01 To 18 Weeks,18220
Dermatology Service,IMD,1,18 To 52 Weeks,12745
Dermatology Service,IMD,1,Over 52 Weeks,1015
Dermatology Service,IMD,1,Total,31990
Dermatology Service,IMD,10,Unknown Clock Start,50
Dermatology Service,IMD,10,01 To 18 Weeks,29710
Dermatology Service,IMD,10,18 To 52 Weeks,16165
Dermatology Service,IMD,10,Over 52 Weeks,1455
Dermatology Service,IMD,10,Total,47380
Dermatology Service,IMD,2,Unknown Clock Start,65
Dermatology Service,IMD,2,01 To 18 Weeks,20765
Dermatology Service,IMD,2,18 To 52 Weeks,13745
Dermatology Service,IMD,2,Over 52 Weeks,955
Dermatology Service,IMD,2,Total,35530
Dermatology Service,IMD,3,Unknown Clock Start,50
