Treatment Function Code,Metric,Category,Waiting Bands,Count
Cardiology Service,Age,0-18 Years,Unknown Clock Start,*
Cardiology Service,Age,0-18 Years,01 To 18 Weeks,4075
Cardiology Service,Age,0-18 Years,18 To 52 Weeks,2720
Cardiology Service,Age,0-18 Years,Over 52 Weeks,150
Cardiology Service,Age,0-18 Years,Total,6950
Cardiology Service,Age,19-64 Years,Unknown Clock Start,90
Cardiology Service,Age,19-64 Years,01 To 18 Weeks,113595
Cardiology Service,Age,19-64 Years,18 To 52 Weeks,72755
Cardiology Service,Age,19-64 Years,Over 52 Weeks,3885
Cardiology Service,Age,19-64 Years,Total,190320
Cardiology Service,Age,Over 65 Years,Unknown Clock Start,100
Cardiology Service,Age,Over 65 Years,01 To 18 Weeks,118750
Cardiology Service,Age,Over 65 Years,18 To 52 Weeks,66085
Cardiology Service,Age,Over 65 Years,Over 52 Weeks,3175
Cardiology Service,Age,Over 65 Years,Total,188110
Cardiology Service,Ethnicity,99: Not known,Unknown Clock Start,*
Cardiology Service,Ethnicity,99: Not known,01 To 18 Weeks,9020
Cardiology Service,Ethnicity,99: Not known,18 To 52 Weeks,3935
Cardiology Service,Ethnicity,99: Not known,Over 52 Weeks,190
Cardiology Service,Ethnicity,99: Not known,Total,13145
Cardiology Service,Ethnicity,A: British,Unknown Clock Start,145
Cardiology Service,Ethnicity,A: British,01 To 18 Weeks,172235
Cardiology Service,Ethnicity,A: British,18 To 52 Weeks,101505
Cardiology Service,Ethnicity,A: British,Over 52 Weeks,5375
Cardiology Service,Ethnicity,A: British,Total,279260
Cardiology Service,Ethnicity,B: Irish,Unknown Clock Start,*
Cardiology Service,Ethnicity,B: Irish,01 To 18 Weeks,1770
Cardiology Service,Ethnicity,B: Irish,18 To 52 Weeks,1035
Cardiology Service,Ethnicity,B: Irish,Over 52 Weeks,40
Cardiology Service,Ethnicity,B: Irish,Total,2850
Cardiology Service,Ethnicity,C: Any other white background,Unknown Clock Start,10
Cardiology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,13305
Cardiology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9015
Cardiology Service,Ethnicity,C: Any other white background,Over 52 Weeks,375
Cardiology Service,Ethnicity,C: Any other white background,Total,22710
Cardiology Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Cardiology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,630
Cardiology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,405
Cardiology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,20
Cardiology Service,Ethnicity,D: White and Black Caribbean,Total,1055
Cardiology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,410
Cardiology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,265
Cardiology Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Cardiology Service,Ethnicity,E: White and Black African,Total,680
Cardiology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,585
Cardiology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,320
Cardiology Service,Ethnicity,F: White and Asian,Over 52 Weeks,15
Cardiology Service,Ethnicity,F: White and Asian,Total,920
Cardiology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Cardiology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1250
Cardiology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,790
Cardiology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,40
Cardiology Service,Ethnicity,G: Any other mixed background,Total,2085
Cardiology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Cardiology Service,Ethnicity,H: Indian,01 To 18 Weeks,7265
Cardiology Service,Ethnicity,H: Indian,18 To 52 Weeks,4455
Cardiology Service,Ethnicity,H: Indian,Over 52 Weeks,225
Cardiology Service,Ethnicity,H: Indian,Total,11950
Cardiology Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Cardiology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,5485
Cardiology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3015
Cardiology Service,Ethnicity,J: Pakistani,Over 52 Weeks,130
Cardiology Service,Ethnicity,J: Pakistani,Total,8630
Cardiology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2115
Cardiology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1070
Cardiology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,45
Cardiology Service,Ethnicity,K: Bangladeshi,Total,3230
Cardiology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,15
Cardiology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5540
Cardiology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3070
Cardiology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,130
Cardiology Service,Ethnicity,L: Any other Asian background,Total,8755
Cardiology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Cardiology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2790
Cardiology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1785
Cardiology Service,Ethnicity,M: Caribbean,Over 52 Weeks,90
Cardiology Service,Ethnicity,M: Caribbean,Total,4670
Cardiology Service,Ethnicity,N: African,Unknown Clock Start,*
Cardiology Service,Ethnicity,N: African,01 To 18 Weeks,4160
Cardiology Service,Ethnicity,N: African,18 To 52 Weeks,2600
Cardiology Service,Ethnicity,N: African,Over 52 Weeks,125
Cardiology Service,Ethnicity,N: African,Total,6885
Cardiology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Cardiology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,2005
Cardiology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1280
Cardiology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,45
Cardiology Service,Ethnicity,P: Any other Black background,Total,3330
Cardiology Service,Ethnicity,R: Chinese,01 To 18 Weeks,920
Cardiology Service,Ethnicity,R: Chinese,18 To 52 Weeks,570
Cardiology Service,Ethnicity,R: Chinese,Over 52 Weeks,30
Cardiology Service,Ethnicity,R: Chinese,Total,1520
Cardiology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Cardiology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2375
Cardiology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1510
Cardiology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,65
Cardiology Service,Ethnicity,S: Any other ethnic group,Total,3950
Cardiology Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
Cardiology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,9450
Cardiology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,5800
Cardiology Service,Ethnicity,Z: Not stated,Over 52 Weeks,265
Cardiology Service,Ethnicity,Z: Not stated,Total,15525
Cardiology Service,IMD,1,Unknown Clock Start,*
Cardiology Service,IMD,1,01 To 18 Weeks,20870
Cardiology Service,IMD,1,18 To 52 Weeks,12240
Cardiology Service,IMD,1,Over 52 Weeks,655
Cardiology Service,IMD,1,Total,33770
Cardiology Service,IMD,10,Unknown Clock Start,55
Cardiology Service,IMD,10,01 To 18 Weeks,23240
Cardiology Service,IMD,10,18 To 52 Weeks,13410
Cardiology Service,IMD,10,Over 52 Weeks,635
Cardiology Service,IMD,10,Total,37345
Cardiology Service,IMD,2,Unknown Clock Start,*
Cardiology Service,IMD,2,01 To 18 Weeks,22320
Cardiology Service,IMD,2,18 To 52 Weeks,13095
Cardiology Service,IMD,2,Over 52 Weeks,710
Cardiology Service,IMD,2,Total,36125
Cardiology Service,IMD,3,Unknown Clock Start,10
Cardiology Service,IMD,3,01 To 18 Weeks,22920
Cardiology Service,IMD,3,18 To 52 Weeks,13700
Cardiology Service,IMD,3,Over 52 Weeks,650
Cardiology Service,IMD,3,Total,37285
Cardiology Service,IMD,4,Unknown Clock Start,15
Cardiology Service,IMD,4,01 To 18 Weeks,24060
Cardiology Service,IMD,4,18 To 52 Weeks,14395
Cardiology Service,IMD,4,Over 52 Weeks,785
Cardiology Service,IMD,4,Total,39255
Cardiology Service,IMD,5,Unknown Clock Start,15
Cardiology Service,IMD,5,01 To 18 Weeks,24275
Cardiology Service,IMD,5,18 To 52 Weeks,14630
Cardiology Service,IMD,5,Over 52 Weeks,790
Cardiology Service,IMD,5,Total,39705
Cardiology Service,IMD,6,Unknown Clock Start,15
Cardiology Service,IMD,6,01 To 18 Weeks,24160
Cardiology Service,IMD,6,18 To 52 Weeks,14500
Cardiology Service,IMD,6,Over 52 Weeks,680
Cardiology Service,IMD,6,Total,39355
Cardiology Service,IMD,7,Unknown Clock Start,15
Cardiology Service,IMD,7,01 To 18 Weeks,23705
Cardiology Service,IMD,7,18 To 52 Weeks,14520
Cardiology Service,IMD,7,Over 52 Weeks,700
Cardiology Service,IMD,7,Total,38945
Cardiology Service,IMD,8,Unknown Clock Start,20
Cardiology Service,IMD,8,01 To 18 Weeks,23665
Cardiology Service,IMD,8,18 To 52 Weeks,14175
Cardiology Service,IMD,8,Over 52 Weeks,700
Cardiology Service,IMD,8,Total,38560
Cardiology Service,IMD,9,Unknown Clock Start,35
Cardiology Service,IMD,9,01 To 18 Weeks,24015
Cardiology Service,IMD,9,18 To 52 Weeks,13990
Cardiology Service,IMD,9,Over 52 Weeks,750
Cardiology Service,IMD,9,Total,38790
Cardiology Service,Sex,Female,Unknown Clock Start,80
Cardiology Service,Sex,Female,01 To 18 Weeks,108680
Cardiology Service,Sex,Female,18 To 52 Weeks,66795
Cardiology Service,Sex,Female,Over 52 Weeks,3500
Cardiology Service,Sex,Female,Total,179060
Cardiology Service,Sex,Male,Unknown Clock Start,110
Cardiology Service,Sex,Male,01 To 18 Weeks,114995
Cardiology Service,Sex,Male,18 To 52 Weeks,67375
Cardiology Service,Sex,Male,Over 52 Weeks,3225
Cardiology Service,Sex,Male,Total,185710
Cardiothoracic Surgery Service,Age,0-18 Years,01 To 18 Weeks,255
Cardiothoracic Surgery Service,Age,0-18 Years,18 To 52 Weeks,165
Cardiothoracic Surgery Service,Age,0-18 Years,Over 52 Weeks,*
Cardiothoracic Surgery Service,Age,0-18 Years,Total,425
Cardiothoracic Surgery Service,Age,19-64 Years,Unknown Clock Start,*
Cardiothoracic Surgery Service,Age,19-64 Years,01 To 18 Weeks,4230
Cardiothoracic Surgery Service,Age,19-64 Years,18 To 52 Weeks,1840
Cardiothoracic Surgery Service,Age,19-64 Years,Over 52 Weeks,85
Cardiothoracic Surgery Service,Age,19-64 Years,Total,6160
Cardiothoracic Surgery Service,Age,Over 65 Years,Unknown Clock Start,*
Cardiothoracic Surgery Service,Age,Over 65 Years,01 To 18 Weeks,5155
Cardiothoracic Surgery Service,Age,Over 65 Years,18 To 52 Weeks,2105
Cardiothoracic Surgery Service,Age,Over 65 Years,Over 52 Weeks,140
Cardiothoracic Surgery Service,Age,Over 65 Years,Total,7400
Cardiothoracic Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,215
Cardiothoracic Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,80
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Total,295
Cardiothoracic Surgery Service,Ethnicity,A: British,Unknown Clock Start,*
Cardiothoracic Surgery Service,Ethnicity,A: British,01 To 18 Weeks,7340
Cardiothoracic Surgery Service,Ethnicity,A: British,18 To 52 Weeks,3040
Cardiothoracic Surgery Service,Ethnicity,A: British,Over 52 Weeks,190
Cardiothoracic Surgery Service,Ethnicity,A: British,Total,10580
Cardiothoracic Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,65
Cardiothoracic Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,B: Irish,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,B: Irish,Total,90
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,490
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,255
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Total,755
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,Total,30
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,Total,30
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,Total,30
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,55
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Total,65
Cardiothoracic Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,230
Cardiothoracic Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,135
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Total,375
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,180
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,75
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Total,260
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,65
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Total,105
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,200
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,110
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Total,310
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,80
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Total,115
Cardiothoracic Surgery Service,Ethnicity,N: African,01 To 18 Weeks,125
Cardiothoracic Surgery Service,Ethnicity,N: African,18 To 52 Weeks,70
Cardiothoracic Surgery Service,Ethnicity,N: African,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,N: African,Total,200
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,60
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Total,95
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,45
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,Total,70
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,75
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,40
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Total,115
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,365
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,110
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Total,480
Cardiothoracic Surgery Service,IMD,1,01 To 18 Weeks,885
Cardiothoracic Surgery Service,IMD,1,18 To 52 Weeks,400
Cardiothoracic Surgery Service,IMD,1,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,1,Total,1310
Cardiothoracic Surgery Service,IMD,10,01 To 18 Weeks,840
Cardiothoracic Surgery Service,IMD,10,18 To 52 Weeks,325
Cardiothoracic Surgery Service,IMD,10,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,10,Total,1175
Cardiothoracic Surgery Service,IMD,2,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,2,01 To 18 Weeks,920
Cardiothoracic Surgery Service,IMD,2,18 To 52 Weeks,370
Cardiothoracic Surgery Service,IMD,2,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,2,Total,1315
Cardiothoracic Surgery Service,IMD,3,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,3,01 To 18 Weeks,930
Cardiothoracic Surgery Service,IMD,3,18 To 52 Weeks,425
Cardiothoracic Surgery Service,IMD,3,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,3,Total,1385
Cardiothoracic Surgery Service,IMD,4,01 To 18 Weeks,905
Cardiothoracic Surgery Service,IMD,4,18 To 52 Weeks,450
Cardiothoracic Surgery Service,IMD,4,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,4,Total,1385
Cardiothoracic Surgery Service,IMD,5,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,5,01 To 18 Weeks,965
Cardiothoracic Surgery Service,IMD,5,18 To 52 Weeks,425
Cardiothoracic Surgery Service,IMD,5,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,5,Total,1410
Cardiothoracic Surgery Service,IMD,6,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,6,01 To 18 Weeks,995
Cardiothoracic Surgery Service,IMD,6,18 To 52 Weeks,410
Cardiothoracic Surgery Service,IMD,6,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,6,Total,1430
Cardiothoracic Surgery Service,IMD,7,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,7,01 To 18 Weeks,1020
Cardiothoracic Surgery Service,IMD,7,18 To 52 Weeks,385
Cardiothoracic Surgery Service,IMD,7,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,7,Total,1430
Cardiothoracic Surgery Service,IMD,8,Unknown Clock Start,*
Cardiothoracic Surgery Service,IMD,8,01 To 18 Weeks,1040
Cardiothoracic Surgery Service,IMD,8,18 To 52 Weeks,430
Cardiothoracic Surgery Service,IMD,8,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,8,Total,1490
Cardiothoracic Surgery Service,IMD,9,01 To 18 Weeks,960
Cardiothoracic Surgery Service,IMD,9,18 To 52 Weeks,405
Cardiothoracic Surgery Service,IMD,9,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,9,Total,1395
Cardiothoracic Surgery Service,Sex,Female,Unknown Clock Start,*
Cardiothoracic Surgery Service,Sex,Female,01 To 18 Weeks,3045
Cardiothoracic Surgery Service,Sex,Female,18 To 52 Weeks,1240
Cardiothoracic Surgery Service,Sex,Female,Over 52 Weeks,65
Cardiothoracic Surgery Service,Sex,Female,Total,4355
Cardiothoracic Surgery Service,Sex,Male,Unknown Clock Start,*
Cardiothoracic Surgery Service,Sex,Male,01 To 18 Weeks,5450
Cardiothoracic Surgery Service,Sex,Male,18 To 52 Weeks,2200
Cardiothoracic Surgery Service,Sex,Male,Over 52 Weeks,130
Cardiothoracic Surgery Service,Sex,Male,Total,7785
Dermatology Service,Age,0-18 Years,Unknown Clock Start,10
Dermatology Service,Age,0-18 Years,01 To 18 Weeks,15355
Dermatology Service,Age,0-18 Years,18 To 52 Weeks,13445
Dermatology Service,Age,0-18 Years,Over 52 Weeks,795
Dermatology Service,Age,0-18 Years,Total,29600
Dermatology Service,Age,19-64 Years,Unknown Clock Start,100
Dermatology Service,Age,19-64 Years,01 To 18 Weeks,131725
Dermatology Service,Age,19-64 Years,18 To 52 Weeks,88120
Dermatology Service,Age,19-64 Years,Over 52 Weeks,5905
Dermatology Service,Age,19-64 Years,Total,225845
Dermatology Service,Age,Over 65 Years,Unknown Clock Start,125
Dermatology Service,Age,Over 65 Years,01 To 18 Weeks,102715
Dermatology Service,Age,Over 65 Years,18 To 52 Weeks,43915
Dermatology Service,Age,Over 65 Years,Over 52 Weeks,3070
Dermatology Service,Age,Over 65 Years,Total,149825
Dermatology Service,Ethnicity,99: Not known,Unknown Clock Start,10
Dermatology Service,Ethnicity,99: Not known,01 To 18 Weeks,10990
Dermatology Service,Ethnicity,99: Not known,18 To 52 Weeks,5705
Dermatology Service,Ethnicity,99: Not known,Over 52 Weeks,520
Dermatology Service,Ethnicity,99: Not known,Total,17225
Dermatology Service,Ethnicity,A: British,Unknown Clock Start,3275
Dermatology Service,Ethnicity,A: British,01 To 18 Weeks,186125
Dermatology Service,Ethnicity,A: British,18 To 52 Weeks,101910
Dermatology Service,Ethnicity,A: British,Over 52 Weeks,7205
Dermatology Service,Ethnicity,A: British,Total,298520
Dermatology Service,Ethnicity,B: Irish,Unknown Clock Start,20
Dermatology Service,Ethnicity,B: Irish,01 To 18 Weeks,1825
Dermatology Service,Ethnicity,B: Irish,18 To 52 Weeks,980
Dermatology Service,Ethnicity,B: Irish,Over 52 Weeks,65
Dermatology Service,Ethnicity,B: Irish,Total,2890
Dermatology Service,Ethnicity,C: Any other white background,Unknown Clock Start,120
Dermatology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,14045
Dermatology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9175
Dermatology Service,Ethnicity,C: Any other white background,Over 52 Weeks,555
Dermatology Service,Ethnicity,C: Any other white background,Total,23890
Dermatology Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,15
Dermatology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,735
Dermatology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,605
Dermatology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,25
Dermatology Service,Ethnicity,D: White and Black Caribbean,Total,1380
Dermatology Service,Ethnicity,E: White and Black African,Unknown Clock Start,*
Dermatology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,405
Dermatology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,345
Dermatology Service,Ethnicity,E: White and Black African,Over 52 Weeks,30
Dermatology Service,Ethnicity,E: White and Black African,Total,785
Dermatology Service,Ethnicity,F: White and Asian,Unknown Clock Start,10
Dermatology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,680
Dermatology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,505
Dermatology Service,Ethnicity,F: White and Asian,Over 52 Weeks,40
Dermatology Service,Ethnicity,F: White and Asian,Total,1235
Dermatology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,20
Dermatology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1570
Dermatology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,1245
Dermatology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,80
Dermatology Service,Ethnicity,G: Any other mixed background,Total,2915
Dermatology Service,Ethnicity,H: Indian,Unknown Clock Start,75
Dermatology Service,Ethnicity,H: Indian,01 To 18 Weeks,4975
Dermatology Service,Ethnicity,H: Indian,18 To 52 Weeks,3995
Dermatology Service,Ethnicity,H: Indian,Over 52 Weeks,225
Dermatology Service,Ethnicity,H: Indian,Total,9270
Dermatology Service,Ethnicity,J: Pakistani,Unknown Clock Start,110
Dermatology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4325
Dermatology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3435
Dermatology Service,Ethnicity,J: Pakistani,Over 52 Weeks,205
Dermatology Service,Ethnicity,J: Pakistani,Total,8075
Dermatology Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,20
Dermatology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1815
Dermatology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1735
Dermatology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,70
Dermatology Service,Ethnicity,K: Bangladeshi,Total,3640
Dermatology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,35
Dermatology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,4220
Dermatology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3485
Dermatology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,230
Dermatology Service,Ethnicity,L: Any other Asian background,Total,7975
Dermatology Service,Ethnicity,M: Caribbean,Unknown Clock Start,20
Dermatology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2030
Dermatology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1600
Dermatology Service,Ethnicity,M: Caribbean,Over 52 Weeks,85
Dermatology Service,Ethnicity,M: Caribbean,Total,3735
Dermatology Service,Ethnicity,N: African,Unknown Clock Start,30
Dermatology Service,Ethnicity,N: African,01 To 18 Weeks,3080
Dermatology Service,Ethnicity,N: African,18 To 52 Weeks,2640
Dermatology Service,Ethnicity,N: African,Over 52 Weeks,155
Dermatology Service,Ethnicity,N: African,Total,5900
Dermatology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,10
Dermatology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1695
Dermatology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1420
Dermatology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,85
Dermatology Service,Ethnicity,P: Any other Black background,Total,3210
Dermatology Service,Ethnicity,R: Chinese,Unknown Clock Start,10
Dermatology Service,Ethnicity,R: Chinese,01 To 18 Weeks,945
Dermatology Service,Ethnicity,R: Chinese,18 To 52 Weeks,670
Dermatology Service,Ethnicity,R: Chinese,Over 52 Weeks,50
Dermatology Service,Ethnicity,R: Chinese,Total,1675
Dermatology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,20
Dermatology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2265
Dermatology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1650
Dermatology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,105
Dermatology Service,Ethnicity,S: Any other ethnic group,Total,4045
Dermatology Service,Ethnicity,Z: Not stated,Unknown Clock Start,385
Dermatology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,13510
Dermatology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,7940
Dermatology Service,Ethnicity,Z: Not stated,Over 52 Weeks,495
Dermatology Service,Ethnicity,Z: Not stated,Total,22330
Dermatology Service,IMD,1,Unknown Clock Start,395
Dermatology Service,IMD,1,01 To 18 Weeks,17205
Dermatology Service,IMD,1,18 To 52 Weeks,12270
Dermatology Service,IMD,1,Over 52 Weeks,845
Dermatology Service,IMD,1,Total,30710
Dermatology Service,IMD,10,Unknown Clock Start,395
Dermatology Service,IMD,10,01 To 18 Weeks,28545
