Treatment Function Code,Metric,Category,Waiting Bands,Count
Cardiology Service,Age,0-18 Years,Unknown Clock Start,*
Cardiology Service,Age,0-18 Years,01 To 18 Weeks,4015
Cardiology Service,Age,0-18 Years,18 To 52 Weeks,2950
Cardiology Service,Age,0-18 Years,Over 52 Weeks,135
Cardiology Service,Age,0-18 Years,Total,7100
Cardiology Service,Age,19-64 Years,Unknown Clock Start,10
Cardiology Service,Age,19-64 Years,01 To 18 Weeks,112325
Cardiology Service,Age,19-64 Years,18 To 52 Weeks,76900
Cardiology Service,Age,19-64 Years,Over 52 Weeks,4040
Cardiology Service,Age,19-64 Years,Total,193270
Cardiology Service,Age,Over 65 Years,Unknown Clock Start,20
Cardiology Service,Age,Over 65 Years,01 To 18 Weeks,120115
Cardiology Service,Age,Over 65 Years,18 To 52 Weeks,68070
Cardiology Service,Age,Over 65 Years,Over 52 Weeks,3350
Cardiology Service,Age,Over 65 Years,Total,191555
Cardiology Service,Ethnicity,99: Not known,01 To 18 Weeks,9840
Cardiology Service,Ethnicity,99: Not known,18 To 52 Weeks,4785
Cardiology Service,Ethnicity,99: Not known,Over 52 Weeks,165
Cardiology Service,Ethnicity,99: Not known,Total,14790
Cardiology Service,Ethnicity,A: British,Unknown Clock Start,30
Cardiology Service,Ethnicity,A: British,01 To 18 Weeks,173355
Cardiology Service,Ethnicity,A: British,18 To 52 Weeks,106110
Cardiology Service,Ethnicity,A: British,Over 52 Weeks,5545
Cardiology Service,Ethnicity,A: British,Total,285040
Cardiology Service,Ethnicity,B: Irish,01 To 18 Weeks,1765
Cardiology Service,Ethnicity,B: Irish,18 To 52 Weeks,1085
Cardiology Service,Ethnicity,B: Irish,Over 52 Weeks,40
Cardiology Service,Ethnicity,B: Irish,Total,2890
Cardiology Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Cardiology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,13620
Cardiology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9070
Cardiology Service,Ethnicity,C: Any other white background,Over 52 Weeks,355
Cardiology Service,Ethnicity,C: Any other white background,Total,23050
Cardiology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,625
Cardiology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,435
Cardiology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,20
Cardiology Service,Ethnicity,D: White and Black Caribbean,Total,1080
Cardiology Service,Ethnicity,E: White and Black African,Unknown Clock Start,*
Cardiology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,390
Cardiology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,255
Cardiology Service,Ethnicity,E: White and Black African,Over 52 Weeks,15
Cardiology Service,Ethnicity,E: White and Black African,Total,665
Cardiology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,505
Cardiology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,305
Cardiology Service,Ethnicity,F: White and Asian,Over 52 Weeks,15
Cardiology Service,Ethnicity,F: White and Asian,Total,830
Cardiology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1170
Cardiology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,785
Cardiology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,45
Cardiology Service,Ethnicity,G: Any other mixed background,Total,2000
Cardiology Service,Ethnicity,H: Indian,01 To 18 Weeks,7035
Cardiology Service,Ethnicity,H: Indian,18 To 52 Weeks,4525
Cardiology Service,Ethnicity,H: Indian,Over 52 Weeks,315
Cardiology Service,Ethnicity,H: Indian,Total,11870
Cardiology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,5040
Cardiology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3320
Cardiology Service,Ethnicity,J: Pakistani,Over 52 Weeks,120
Cardiology Service,Ethnicity,J: Pakistani,Total,8480
Cardiology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1980
Cardiology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1105
Cardiology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,35
Cardiology Service,Ethnicity,K: Bangladeshi,Total,3120
Cardiology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Cardiology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5175
Cardiology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3275
Cardiology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,170
Cardiology Service,Ethnicity,L: Any other Asian background,Total,8625
Cardiology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Cardiology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2820
Cardiology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1885
Cardiology Service,Ethnicity,M: Caribbean,Over 52 Weeks,95
Cardiology Service,Ethnicity,M: Caribbean,Total,4800
Cardiology Service,Ethnicity,N: African,01 To 18 Weeks,4155
Cardiology Service,Ethnicity,N: African,18 To 52 Weeks,2755
Cardiology Service,Ethnicity,N: African,Over 52 Weeks,135
Cardiology Service,Ethnicity,N: African,Total,7045
Cardiology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1975
Cardiology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1260
Cardiology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,60
Cardiology Service,Ethnicity,P: Any other Black background,Total,3300
Cardiology Service,Ethnicity,R: Chinese,01 To 18 Weeks,910
Cardiology Service,Ethnicity,R: Chinese,18 To 52 Weeks,530
Cardiology Service,Ethnicity,R: Chinese,Over 52 Weeks,30
Cardiology Service,Ethnicity,R: Chinese,Total,1475
Cardiology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Cardiology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2475
Cardiology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1630
Cardiology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,85
Cardiology Service,Ethnicity,S: Any other ethnic group,Total,4190
Cardiology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,9500
Cardiology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,6000
Cardiology Service,Ethnicity,Z: Not stated,Over 52 Weeks,280
Cardiology Service,Ethnicity,Z: Not stated,Total,15780
Cardiology Service,IMD,1,01 To 18 Weeks,20575
Cardiology Service,IMD,1,18 To 52 Weeks,13035
Cardiology Service,IMD,1,Over 52 Weeks,655
Cardiology Service,IMD,1,Total,34270
Cardiology Service,IMD,10,Unknown Clock Start,10
Cardiology Service,IMD,10,01 To 18 Weeks,22860
Cardiology Service,IMD,10,18 To 52 Weeks,14165
Cardiology Service,IMD,10,Over 52 Weeks,625
Cardiology Service,IMD,10,Total,37660
Cardiology Service,IMD,2,Unknown Clock Start,*
Cardiology Service,IMD,2,01 To 18 Weeks,22170
Cardiology Service,IMD,2,18 To 52 Weeks,13755
Cardiology Service,IMD,2,Over 52 Weeks,685
Cardiology Service,IMD,2,Total,36610
Cardiology Service,IMD,3,Unknown Clock Start,*
Cardiology Service,IMD,3,01 To 18 Weeks,22925
Cardiology Service,IMD,3,18 To 52 Weeks,14310
Cardiology Service,IMD,3,Over 52 Weeks,705
Cardiology Service,IMD,3,Total,37935
Cardiology Service,IMD,4,Unknown Clock Start,*
Cardiology Service,IMD,4,01 To 18 Weeks,23890
Cardiology Service,IMD,4,18 To 52 Weeks,14920
Cardiology Service,IMD,4,Over 52 Weeks,795
Cardiology Service,IMD,4,Total,39610
Cardiology Service,IMD,5,Unknown Clock Start,*
Cardiology Service,IMD,5,01 To 18 Weeks,24175
Cardiology Service,IMD,5,18 To 52 Weeks,15155
Cardiology Service,IMD,5,Over 52 Weeks,850
Cardiology Service,IMD,5,Total,40185
Cardiology Service,IMD,6,Unknown Clock Start,*
Cardiology Service,IMD,6,01 To 18 Weeks,24710
Cardiology Service,IMD,6,18 To 52 Weeks,15085
Cardiology Service,IMD,6,Over 52 Weeks,790
Cardiology Service,IMD,6,Total,40590
Cardiology Service,IMD,7,Unknown Clock Start,*
Cardiology Service,IMD,7,01 To 18 Weeks,24385
Cardiology Service,IMD,7,18 To 52 Weeks,14815
Cardiology Service,IMD,7,Over 52 Weeks,755
Cardiology Service,IMD,7,Total,39955
Cardiology Service,IMD,8,Unknown Clock Start,*
Cardiology Service,IMD,8,01 To 18 Weeks,23650
Cardiology Service,IMD,8,18 To 52 Weeks,14795
Cardiology Service,IMD,8,Over 52 Weeks,760
Cardiology Service,IMD,8,Total,39205
Cardiology Service,IMD,9,Unknown Clock Start,*
Cardiology Service,IMD,9,01 To 18 Weeks,23740
Cardiology Service,IMD,9,18 To 52 Weeks,14600
Cardiology Service,IMD,9,Over 52 Weeks,755
Cardiology Service,IMD,9,Total,39100
Cardiology Service,Sex,Female,Unknown Clock Start,20
Cardiology Service,Sex,Female,01 To 18 Weeks,107515
Cardiology Service,Sex,Female,18 To 52 Weeks,69165
Cardiology Service,Sex,Female,Over 52 Weeks,3645
Cardiology Service,Sex,Female,Total,180340
Cardiology Service,Sex,Male,Unknown Clock Start,10
Cardiology Service,Sex,Male,01 To 18 Weeks,115725
Cardiology Service,Sex,Male,18 To 52 Weeks,70215
Cardiology Service,Sex,Male,Over 52 Weeks,3375
Cardiology Service,Sex,Male,Total,189320
Cardiothoracic Surgery Service,Age,0-18 Years,01 To 18 Weeks,260
Cardiothoracic Surgery Service,Age,0-18 Years,18 To 52 Weeks,130
Cardiothoracic Surgery Service,Age,0-18 Years,Over 52 Weeks,*
Cardiothoracic Surgery Service,Age,0-18 Years,Total,395
Cardiothoracic Surgery Service,Age,19-64 Years,01 To 18 Weeks,4250
Cardiothoracic Surgery Service,Age,19-64 Years,18 To 52 Weeks,1870
Cardiothoracic Surgery Service,Age,19-64 Years,Over 52 Weeks,110
Cardiothoracic Surgery Service,Age,19-64 Years,Total,6230
Cardiothoracic Surgery Service,Age,Over 65 Years,01 To 18 Weeks,5490
Cardiothoracic Surgery Service,Age,Over 65 Years,18 To 52 Weeks,2135
Cardiothoracic Surgery Service,Age,Over 65 Years,Over 52 Weeks,145
Cardiothoracic Surgery Service,Age,Over 65 Years,Total,7775
Cardiothoracic Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,255
Cardiothoracic Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,65
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Total,320
Cardiothoracic Surgery Service,Ethnicity,A: British,01 To 18 Weeks,7635
Cardiothoracic Surgery Service,Ethnicity,A: British,18 To 52 Weeks,3155
Cardiothoracic Surgery Service,Ethnicity,A: British,Over 52 Weeks,210
Cardiothoracic Surgery Service,Ethnicity,A: British,Total,10995
Cardiothoracic Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,65
Cardiothoracic Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,B: Irish,Total,90
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,540
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,255
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Total,800
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,Total,20
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,Total,20
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,Total,30
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,45
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Total,60
Cardiothoracic Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,250
Cardiothoracic Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,110
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Total,370
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,170
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,85
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Total,265
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,80
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Total,105
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,205
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,90
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Total,300
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,85
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Total,120
Cardiothoracic Surgery Service,Ethnicity,N: African,01 To 18 Weeks,110
Cardiothoracic Surgery Service,Ethnicity,N: African,18 To 52 Weeks,65
Cardiothoracic Surgery Service,Ethnicity,N: African,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,N: African,Total,175
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,70
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Total,110
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,55
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,Total,80
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,85
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,40
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Total,130
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,370
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,105
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Total,480
Cardiothoracic Surgery Service,IMD,1,01 To 18 Weeks,930
Cardiothoracic Surgery Service,IMD,1,18 To 52 Weeks,405
Cardiothoracic Surgery Service,IMD,1,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,1,Total,1370
Cardiothoracic Surgery Service,IMD,10,01 To 18 Weeks,875
Cardiothoracic Surgery Service,IMD,10,18 To 52 Weeks,340
Cardiothoracic Surgery Service,IMD,10,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,10,Total,1240
Cardiothoracic Surgery Service,IMD,2,01 To 18 Weeks,1000
Cardiothoracic Surgery Service,IMD,2,18 To 52 Weeks,380
Cardiothoracic Surgery Service,IMD,2,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,2,Total,1405
Cardiothoracic Surgery Service,IMD,3,01 To 18 Weeks,1005
Cardiothoracic Surgery Service,IMD,3,18 To 52 Weeks,445
Cardiothoracic Surgery Service,IMD,3,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,3,Total,1475
Cardiothoracic Surgery Service,IMD,4,01 To 18 Weeks,1015
Cardiothoracic Surgery Service,IMD,4,18 To 52 Weeks,405
Cardiothoracic Surgery Service,IMD,4,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,4,Total,1445
Cardiothoracic Surgery Service,IMD,5,01 To 18 Weeks,960
Cardiothoracic Surgery Service,IMD,5,18 To 52 Weeks,435
Cardiothoracic Surgery Service,IMD,5,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,5,Total,1415
Cardiothoracic Surgery Service,IMD,6,01 To 18 Weeks,1010
Cardiothoracic Surgery Service,IMD,6,18 To 52 Weeks,435
Cardiothoracic Surgery Service,IMD,6,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,6,Total,1480
Cardiothoracic Surgery Service,IMD,7,01 To 18 Weeks,1030
Cardiothoracic Surgery Service,IMD,7,18 To 52 Weeks,405
Cardiothoracic Surgery Service,IMD,7,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,7,Total,1460
Cardiothoracic Surgery Service,IMD,8,01 To 18 Weeks,995
Cardiothoracic Surgery Service,IMD,8,18 To 52 Weeks,420
Cardiothoracic Surgery Service,IMD,8,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,8,Total,1440
Cardiothoracic Surgery Service,IMD,9,01 To 18 Weeks,1025
Cardiothoracic Surgery Service,IMD,9,18 To 52 Weeks,400
Cardiothoracic Surgery Service,IMD,9,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,9,Total,1455
Cardiothoracic Surgery Service,Sex,Female,01 To 18 Weeks,3230
Cardiothoracic Surgery Service,Sex,Female,18 To 52 Weeks,1185
Cardiothoracic Surgery Service,Sex,Female,Over 52 Weeks,80
Cardiothoracic Surgery Service,Sex,Female,Total,4500
Cardiothoracic Surgery Service,Sex,Male,01 To 18 Weeks,5545
Cardiothoracic Surgery Service,Sex,Male,18 To 52 Weeks,2310
Cardiothoracic Surgery Service,Sex,Male,Over 52 Weeks,140
Cardiothoracic Surgery Service,Sex,Male,Total,7990
Dermatology Service,Age,0-18 Years,Unknown Clock Start,*
Dermatology Service,Age,0-18 Years,01 To 18 Weeks,17190
Dermatology Service,Age,0-18 Years,18 To 52 Weeks,14300
Dermatology Service,Age,0-18 Years,Over 52 Weeks,1065
Dermatology Service,Age,0-18 Years,Total,32560
Dermatology Service,Age,19-64 Years,Unknown Clock Start,75
Dermatology Service,Age,19-64 Years,01 To 18 Weeks,144025
Dermatology Service,Age,19-64 Years,18 To 52 Weeks,87355
Dermatology Service,Age,19-64 Years,Over 52 Weeks,7855
Dermatology Service,Age,19-64 Years,Total,239310
Dermatology Service,Age,Over 65 Years,Unknown Clock Start,80
Dermatology Service,Age,Over 65 Years,01 To 18 Weeks,105090
Dermatology Service,Age,Over 65 Years,18 To 52 Weeks,44000
Dermatology Service,Age,Over 65 Years,Over 52 Weeks,3880
Dermatology Service,Age,Over 65 Years,Total,153050
Dermatology Service,Ethnicity,99: Not known,Unknown Clock Start,*
Dermatology Service,Ethnicity,99: Not known,01 To 18 Weeks,11605
Dermatology Service,Ethnicity,99: Not known,18 To 52 Weeks,5945
Dermatology Service,Ethnicity,99: Not known,Over 52 Weeks,520
Dermatology Service,Ethnicity,99: Not known,Total,18070
Dermatology Service,Ethnicity,A: British,Unknown Clock Start,130
Dermatology Service,Ethnicity,A: British,01 To 18 Weeks,197565
Dermatology Service,Ethnicity,A: British,18 To 52 Weeks,103255
Dermatology Service,Ethnicity,A: British,Over 52 Weeks,9285
Dermatology Service,Ethnicity,A: British,Total,310235
Dermatology Service,Ethnicity,B: Irish,Unknown Clock Start,*
Dermatology Service,Ethnicity,B: Irish,01 To 18 Weeks,1995
Dermatology Service,Ethnicity,B: Irish,18 To 52 Weeks,995
Dermatology Service,Ethnicity,B: Irish,Over 52 Weeks,90
Dermatology Service,Ethnicity,B: Irish,Total,3080
Dermatology Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Dermatology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,15275
Dermatology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,9210
Dermatology Service,Ethnicity,C: Any other white background,Over 52 Weeks,805
Dermatology Service,Ethnicity,C: Any other white background,Total,25290
Dermatology Service,Ethnicity,D: White and Black Caribbean,Unknown Clock Start,*
Dermatology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,850
Dermatology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,585
Dermatology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,50
Dermatology Service,Ethnicity,D: White and Black Caribbean,Total,1485
Dermatology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,465
Dermatology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,350
Dermatology Service,Ethnicity,E: White and Black African,Over 52 Weeks,30
Dermatology Service,Ethnicity,E: White and Black African,Total,845
Dermatology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,680
Dermatology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,495
Dermatology Service,Ethnicity,F: White and Asian,Over 52 Weeks,50
Dermatology Service,Ethnicity,F: White and Asian,Total,1220
Dermatology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1815
Dermatology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,1245
Dermatology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,105
Dermatology Service,Ethnicity,G: Any other mixed background,Total,3160
Dermatology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Dermatology Service,Ethnicity,H: Indian,01 To 18 Weeks,5380
Dermatology Service,Ethnicity,H: Indian,18 To 52 Weeks,3765
Dermatology Service,Ethnicity,H: Indian,Over 52 Weeks,320
Dermatology Service,Ethnicity,H: Indian,Total,9465
Dermatology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,4355
Dermatology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3565
Dermatology Service,Ethnicity,J: Pakistani,Over 52 Weeks,285
Dermatology Service,Ethnicity,J: Pakistani,Total,8205
Dermatology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2055
Dermatology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1675
Dermatology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,110
Dermatology Service,Ethnicity,K: Bangladeshi,Total,3840
Dermatology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Dermatology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,4490
Dermatology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3290
Dermatology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,275
Dermatology Service,Ethnicity,L: Any other Asian background,Total,8055
Dermatology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Dermatology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2315
Dermatology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1445
Dermatology Service,Ethnicity,M: Caribbean,Over 52 Weeks,105
Dermatology Service,Ethnicity,M: Caribbean,Total,3860
Dermatology Service,Ethnicity,N: African,01 To 18 Weeks,3270
Dermatology Service,Ethnicity,N: African,18 To 52 Weeks,2580
Dermatology Service,Ethnicity,N: African,Over 52 Weeks,190
Dermatology Service,Ethnicity,N: African,Total,6040
Dermatology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Dermatology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1935
Dermatology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1260
Dermatology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,105
Dermatology Service,Ethnicity,P: Any other Black background,Total,3305
Dermatology Service,Ethnicity,R: Chinese,01 To 18 Weeks,1055
Dermatology Service,Ethnicity,R: Chinese,18 To 52 Weeks,705
Dermatology Service,Ethnicity,R: Chinese,Over 52 Weeks,60
Dermatology Service,Ethnicity,R: Chinese,Total,1820
Dermatology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2440
Dermatology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1705
Dermatology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,140
Dermatology Service,Ethnicity,S: Any other ethnic group,Total,4285
Dermatology Service,Ethnicity,Z: Not stated,Unknown Clock Start,15
Dermatology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,14760
Dermatology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,7875
Dermatology Service,Ethnicity,Z: Not stated,Over 52 Weeks,690
Dermatology Service,Ethnicity,Z: Not stated,Total,23345
Dermatology Service,IMD,1,Unknown Clock Start,*
Dermatology Service,IMD,1,01 To 18 Weeks,18065
Dermatology Service,IMD,1,18 To 52 Weeks,12560
Dermatology Service,IMD,1,Over 52 Weeks,1105
Dermatology Service,IMD,1,Total,31730
Dermatology Service,IMD,10,Unknown Clock Start,30
Dermatology Service,IMD,10,01 To 18 Weeks,30040
Dermatology Service,IMD,10,18 To 52 Weeks,15950
Dermatology Service,IMD,10,Over 52 Weeks,1615
Dermatology Service,IMD,10,Total,47640
Dermatology Service,IMD,2,Unknown Clock Start,*
Dermatology Service,IMD,2,01 To 18 Weeks,21275
Dermatology Service,IMD,2,18 To 52 Weeks,13125
Dermatology Service,IMD,2,Over 52 Weeks,960
Dermatology Service,IMD,2,Total,35365
Dermatology Service,IMD,3,Unknown Clock Start,*
Dermatology Service,IMD,3,01 To 18 Weeks,24215
Dermatology Service,IMD,3,18 To 52 Weeks,13930
Dermatology Service,IMD,3,Over 52 Weeks,1110
Dermatology Service,IMD,3,Total,39265
Dermatology Service,IMD,4,Unknown Clock Start,20
Dermatology Service,IMD,4,01 To 18 Weeks,25645
Dermatology Service,IMD,4,18 To 52 Weeks,13755
Dermatology Service,IMD,4,Over 52 Weeks,1155
Dermatology Service,IMD,4,Total,40575
Dermatology Service,IMD,5,Unknown Clock Start,15
Dermatology Service,IMD,5,01 To 18 Weeks,26505
Dermatology Service,IMD,5,18 To 52 Weeks,14305
Dermatology Service,IMD,5,Over 52 Weeks,1190
Dermatology Service,IMD,5,Total,42015
Dermatology Service,IMD,6,Unknown Clock Start,15
Dermatology Service,IMD,6,01 To 18 Weeks,28610
Dermatology Service,IMD,6,18 To 52 Weeks,15450
Dermatology Service,IMD,6,Over 52 Weeks,1285
Dermatology Service,IMD,6,Total,45360
Dermatology Service,IMD,7,Unknown Clock Start,20
Dermatology Service,IMD,7,01 To 18 Weeks,28745
Dermatology Service,IMD,7,18 To 52 Weeks,15125
Dermatology Service,IMD,7,Over 52 Weeks,1395
Dermatology Service,IMD,7,Total,45290
Dermatology Service,IMD,8,Unknown Clock Start,20
Dermatology Service,IMD,8,01 To 18 Weeks,29510
Dermatology Service,IMD,8,18 To 52 Weeks,15510
Dermatology Service,IMD,8,Over 52 Weeks,1535
Dermatology Service,IMD,8,Total,46580
Dermatology Service,IMD,9,Unknown Clock Start,20
Dermatology Service,IMD,9,01 To 18 Weeks,30335
Dermatology Service,IMD,9,18 To 52 Weeks,15985
Dermatology Service,IMD,9,Over 52 Weeks,1535
Dermatology Service,IMD,9,Total,47875
