Treatment Function Code,Metric,Category,Waiting Bands,Count
Cardiology Service,Age,0-18 Years,Unknown Clock Start,*
Cardiology Service,Age,0-18 Years,01 To 18 Weeks,4815
Cardiology Service,Age,0-18 Years,18 To 52 Weeks,2430
Cardiology Service,Age,0-18 Years,Over 52 Weeks,100
Cardiology Service,Age,0-18 Years,Total,7345
Cardiology Service,Age,19-64 Years,Unknown Clock Start,85
Cardiology Service,Age,19-64 Years,01 To 18 Weeks,119275
Cardiology Service,Age,19-64 Years,18 To 52 Weeks,68935
Cardiology Service,Age,19-64 Years,Over 52 Weeks,2625
Cardiology Service,Age,19-64 Years,Total,190920
Cardiology Service,Age,Over 65 Years,Unknown Clock Start,95
Cardiology Service,Age,Over 65 Years,01 To 18 Weeks,120000
Cardiology Service,Age,Over 65 Years,18 To 52 Weeks,62340
Cardiology Service,Age,Over 65 Years,Over 52 Weeks,1870
Cardiology Service,Age,Over 65 Years,Total,184305
Cardiology Service,Ethnicity,99: Not known,Unknown Clock Start,*
Cardiology Service,Ethnicity,99: Not known,01 To 18 Weeks,8985
Cardiology Service,Ethnicity,99: Not known,18 To 52 Weeks,3720
Cardiology Service,Ethnicity,99: Not known,Over 52 Weeks,115
Cardiology Service,Ethnicity,99: Not known,Total,12825
Cardiology Service,Ethnicity,A: British,Unknown Clock Start,145
Cardiology Service,Ethnicity,A: British,01 To 18 Weeks,176425
Cardiology Service,Ethnicity,A: British,18 To 52 Weeks,95230
Cardiology Service,Ethnicity,A: British,Over 52 Weeks,3315
Cardiology Service,Ethnicity,A: British,Total,275115
Cardiology Service,Ethnicity,B: Irish,01 To 18 Weeks,1790
Cardiology Service,Ethnicity,B: Irish,18 To 52 Weeks,960
Cardiology Service,Ethnicity,B: Irish,Over 52 Weeks,30
Cardiology Service,Ethnicity,B: Irish,Total,2785
Cardiology Service,Ethnicity,C: Any other white background,Unknown Clock Start,10
Cardiology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,14660
Cardiology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,8140
Cardiology Service,Ethnicity,C: Any other white background,Over 52 Weeks,285
Cardiology Service,Ethnicity,C: Any other white background,Total,23100
Cardiology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,635
Cardiology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,380
Cardiology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,15
Cardiology Service,Ethnicity,D: White and Black Caribbean,Total,1025
Cardiology Service,Ethnicity,E: White and Black African,Unknown Clock Start,*
Cardiology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,380
Cardiology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,255
Cardiology Service,Ethnicity,E: White and Black African,Over 52 Weeks,10
Cardiology Service,Ethnicity,E: White and Black African,Total,645
Cardiology Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
Cardiology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,565
Cardiology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,345
Cardiology Service,Ethnicity,F: White and Asian,Over 52 Weeks,10
Cardiology Service,Ethnicity,F: White and Asian,Total,920
Cardiology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Cardiology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1370
Cardiology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,770
Cardiology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,25
Cardiology Service,Ethnicity,G: Any other mixed background,Total,2165
Cardiology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Cardiology Service,Ethnicity,H: Indian,01 To 18 Weeks,7115
Cardiology Service,Ethnicity,H: Indian,18 To 52 Weeks,4140
Cardiology Service,Ethnicity,H: Indian,Over 52 Weeks,120
Cardiology Service,Ethnicity,H: Indian,Total,11380
Cardiology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,5390
Cardiology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,2995
Cardiology Service,Ethnicity,J: Pakistani,Over 52 Weeks,75
Cardiology Service,Ethnicity,J: Pakistani,Total,8465
Cardiology Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Cardiology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,2170
Cardiology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1110
Cardiology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,30
Cardiology Service,Ethnicity,K: Bangladeshi,Total,3310
Cardiology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,10
Cardiology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,5600
Cardiology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3030
Cardiology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,110
Cardiology Service,Ethnicity,L: Any other Asian background,Total,8745
Cardiology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Cardiology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,2970
Cardiology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1655
Cardiology Service,Ethnicity,M: Caribbean,Over 52 Weeks,65
Cardiology Service,Ethnicity,M: Caribbean,Total,4695
Cardiology Service,Ethnicity,N: African,01 To 18 Weeks,4370
Cardiology Service,Ethnicity,N: African,18 To 52 Weeks,2590
Cardiology Service,Ethnicity,N: African,Over 52 Weeks,75
Cardiology Service,Ethnicity,N: African,Total,7035
Cardiology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Cardiology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,2055
Cardiology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1230
Cardiology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,35
Cardiology Service,Ethnicity,P: Any other Black background,Total,3320
Cardiology Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Cardiology Service,Ethnicity,R: Chinese,01 To 18 Weeks,960
Cardiology Service,Ethnicity,R: Chinese,18 To 52 Weeks,565
Cardiology Service,Ethnicity,R: Chinese,Over 52 Weeks,20
Cardiology Service,Ethnicity,R: Chinese,Total,1545
Cardiology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,10
Cardiology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2665
Cardiology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1435
Cardiology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,60
Cardiology Service,Ethnicity,S: Any other ethnic group,Total,4170
Cardiology Service,Ethnicity,Z: Not stated,Unknown Clock Start,10
Cardiology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,10430
Cardiology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,5805
Cardiology Service,Ethnicity,Z: Not stated,Over 52 Weeks,200
Cardiology Service,Ethnicity,Z: Not stated,Total,16445
Cardiology Service,IMD,1,Unknown Clock Start,*
Cardiology Service,IMD,1,01 To 18 Weeks,20820
Cardiology Service,IMD,1,18 To 52 Weeks,11295
Cardiology Service,IMD,1,Over 52 Weeks,465
Cardiology Service,IMD,1,Total,32585
Cardiology Service,IMD,10,Unknown Clock Start,55
Cardiology Service,IMD,10,01 To 18 Weeks,24305
Cardiology Service,IMD,10,18 To 52 Weeks,12870
Cardiology Service,IMD,10,Over 52 Weeks,360
Cardiology Service,IMD,10,Total,37590
Cardiology Service,IMD,2,Unknown Clock Start,10
Cardiology Service,IMD,2,01 To 18 Weeks,22360
Cardiology Service,IMD,2,18 To 52 Weeks,12385
Cardiology Service,IMD,2,Over 52 Weeks,415
Cardiology Service,IMD,2,Total,35170
Cardiology Service,IMD,3,Unknown Clock Start,10
Cardiology Service,IMD,3,01 To 18 Weeks,23640
Cardiology Service,IMD,3,18 To 52 Weeks,12895
Cardiology Service,IMD,3,Over 52 Weeks,415
Cardiology Service,IMD,3,Total,36960
Cardiology Service,IMD,4,Unknown Clock Start,10
Cardiology Service,IMD,4,01 To 18 Weeks,24155
Cardiology Service,IMD,4,18 To 52 Weeks,13755
Cardiology Service,IMD,4,Over 52 Weeks,470
Cardiology Service,IMD,4,Total,38390
Cardiology Service,IMD,5,Unknown Clock Start,15
Cardiology Service,IMD,5,01 To 18 Weeks,24660
Cardiology Service,IMD,5,18 To 52 Weeks,13845
Cardiology Service,IMD,5,Over 52 Weeks,515
Cardiology Service,IMD,5,Total,39035
Cardiology Service,IMD,6,Unknown Clock Start,15
Cardiology Service,IMD,6,01 To 18 Weeks,25155
Cardiology Service,IMD,6,18 To 52 Weeks,13460
Cardiology Service,IMD,6,Over 52 Weeks,480
Cardiology Service,IMD,6,Total,39110
Cardiology Service,IMD,7,Unknown Clock Start,20
Cardiology Service,IMD,7,01 To 18 Weeks,25035
Cardiology Service,IMD,7,18 To 52 Weeks,13400
Cardiology Service,IMD,7,Over 52 Weeks,490
Cardiology Service,IMD,7,Total,38950
Cardiology Service,IMD,8,Unknown Clock Start,30
Cardiology Service,IMD,8,01 To 18 Weeks,24905
Cardiology Service,IMD,8,18 To 52 Weeks,13280
Cardiology Service,IMD,8,Over 52 Weeks,425
Cardiology Service,IMD,8,Total,38635
Cardiology Service,IMD,9,Unknown Clock Start,30
Cardiology Service,IMD,9,01 To 18 Weeks,25020
Cardiology Service,IMD,9,18 To 52 Weeks,13235
Cardiology Service,IMD,9,Over 52 Weeks,450
Cardiology Service,IMD,9,Total,38730
Cardiology Service,Sex,Female,Unknown Clock Start,90
Cardiology Service,Sex,Female,01 To 18 Weeks,109830
Cardiology Service,Sex,Female,18 To 52 Weeks,62290
Cardiology Service,Sex,Female,Over 52 Weeks,2150
Cardiology Service,Sex,Female,Total,174360
Cardiology Service,Sex,Male,Unknown Clock Start,95
Cardiology Service,Sex,Male,01 To 18 Weeks,118540
Cardiology Service,Sex,Male,18 To 52 Weeks,62235
Cardiology Service,Sex,Male,Over 52 Weeks,2180
Cardiology Service,Sex,Male,Total,183045
Cardiothoracic Surgery Service,Age,0-18 Years,01 To 18 Weeks,240
Cardiothoracic Surgery Service,Age,0-18 Years,18 To 52 Weeks,145
Cardiothoracic Surgery Service,Age,0-18 Years,Over 52 Weeks,10
Cardiothoracic Surgery Service,Age,0-18 Years,Total,395
Cardiothoracic Surgery Service,Age,19-64 Years,01 To 18 Weeks,4350
Cardiothoracic Surgery Service,Age,19-64 Years,18 To 52 Weeks,1845
Cardiothoracic Surgery Service,Age,19-64 Years,Over 52 Weeks,80
Cardiothoracic Surgery Service,Age,19-64 Years,Total,6275
Cardiothoracic Surgery Service,Age,Over 65 Years,01 To 18 Weeks,5445
Cardiothoracic Surgery Service,Age,Over 65 Years,18 To 52 Weeks,2160
Cardiothoracic Surgery Service,Age,Over 65 Years,Over 52 Weeks,100
Cardiothoracic Surgery Service,Age,Over 65 Years,Total,7705
Cardiothoracic Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,225
Cardiothoracic Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,65
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,99: Not known,Total,295
Cardiothoracic Surgery Service,Ethnicity,A: British,01 To 18 Weeks,7540
Cardiothoracic Surgery Service,Ethnicity,A: British,18 To 52 Weeks,3120
Cardiothoracic Surgery Service,Ethnicity,A: British,Over 52 Weeks,155
Cardiothoracic Surgery Service,Ethnicity,A: British,Total,10810
Cardiothoracic Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,85
Cardiothoracic Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,B: Irish,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,B: Irish,Total,110
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,550
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,225
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,C: Any other white background,Total,785
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,20
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,D: White and Black Caribbean,Total,30
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,E: White and Black African,Total,15
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,25
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,10
Cardiothoracic Surgery Service,Ethnicity,F: White and Asian,Total,40
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,60
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,G: Any other mixed background,Total,75
Cardiothoracic Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,250
Cardiothoracic Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,130
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,H: Indian,Total,380
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,150
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,85
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,J: Pakistani,Total,240
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,90
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,K: Bangladeshi,Total,125
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,210
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,95
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,L: Any other Asian background,Total,305
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,80
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,35
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,M: Caribbean,Total,120
Cardiothoracic Surgery Service,Ethnicity,N: African,01 To 18 Weeks,130
Cardiothoracic Surgery Service,Ethnicity,N: African,18 To 52 Weeks,60
Cardiothoracic Surgery Service,Ethnicity,N: African,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,N: African,Total,195
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,50
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,30
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,P: Any other Black background,Total,85
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,60
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,15
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,R: Chinese,Total,70
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,95
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,45
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,S: Any other ethnic group,Total,140
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,440
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,150
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,*
Cardiothoracic Surgery Service,Ethnicity,Z: Not stated,Total,595
Cardiothoracic Surgery Service,IMD,1,01 To 18 Weeks,890
Cardiothoracic Surgery Service,IMD,1,18 To 52 Weeks,420
Cardiothoracic Surgery Service,IMD,1,Over 52 Weeks,30
Cardiothoracic Surgery Service,IMD,1,Total,1340
Cardiothoracic Surgery Service,IMD,10,01 To 18 Weeks,945
Cardiothoracic Surgery Service,IMD,10,18 To 52 Weeks,345
Cardiothoracic Surgery Service,IMD,10,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,10,Total,1305
Cardiothoracic Surgery Service,IMD,2,01 To 18 Weeks,955
Cardiothoracic Surgery Service,IMD,2,18 To 52 Weeks,415
Cardiothoracic Surgery Service,IMD,2,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,2,Total,1390
Cardiothoracic Surgery Service,IMD,3,01 To 18 Weeks,980
Cardiothoracic Surgery Service,IMD,3,18 To 52 Weeks,405
Cardiothoracic Surgery Service,IMD,3,Over 52 Weeks,10
Cardiothoracic Surgery Service,IMD,3,Total,1390
Cardiothoracic Surgery Service,IMD,4,01 To 18 Weeks,1025
Cardiothoracic Surgery Service,IMD,4,18 To 52 Weeks,415
Cardiothoracic Surgery Service,IMD,4,Over 52 Weeks,25
Cardiothoracic Surgery Service,IMD,4,Total,1465
Cardiothoracic Surgery Service,IMD,5,01 To 18 Weeks,985
Cardiothoracic Surgery Service,IMD,5,18 To 52 Weeks,430
Cardiothoracic Surgery Service,IMD,5,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,5,Total,1435
Cardiothoracic Surgery Service,IMD,6,01 To 18 Weeks,1050
Cardiothoracic Surgery Service,IMD,6,18 To 52 Weeks,405
Cardiothoracic Surgery Service,IMD,6,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,6,Total,1475
Cardiothoracic Surgery Service,IMD,7,01 To 18 Weeks,1035
Cardiothoracic Surgery Service,IMD,7,18 To 52 Weeks,425
Cardiothoracic Surgery Service,IMD,7,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,7,Total,1475
Cardiothoracic Surgery Service,IMD,8,01 To 18 Weeks,1020
Cardiothoracic Surgery Service,IMD,8,18 To 52 Weeks,430
Cardiothoracic Surgery Service,IMD,8,Over 52 Weeks,15
Cardiothoracic Surgery Service,IMD,8,Total,1465
Cardiothoracic Surgery Service,IMD,9,01 To 18 Weeks,995
Cardiothoracic Surgery Service,IMD,9,18 To 52 Weeks,375
Cardiothoracic Surgery Service,IMD,9,Over 52 Weeks,20
Cardiothoracic Surgery Service,IMD,9,Total,1385
Cardiothoracic Surgery Service,Sex,Female,01 To 18 Weeks,3130
Cardiothoracic Surgery Service,Sex,Female,18 To 52 Weeks,1225
Cardiothoracic Surgery Service,Sex,Female,Over 52 Weeks,65
Cardiothoracic Surgery Service,Sex,Female,Total,4420
Cardiothoracic Surgery Service,Sex,Male,01 To 18 Weeks,5550
Cardiothoracic Surgery Service,Sex,Male,18 To 52 Weeks,2240
Cardiothoracic Surgery Service,Sex,Male,Over 52 Weeks,105
Cardiothoracic Surgery Service,Sex,Male,Total,7895
Dermatology Service,Age,0-18 Years,Unknown Clock Start,*
Dermatology Service,Age,0-18 Years,01 To 18 Weeks,15020
Dermatology Service,Age,0-18 Years,18 To 52 Weeks,12065
Dermatology Service,Age,0-18 Years,Over 52 Weeks,495
Dermatology Service,Age,0-18 Years,Total,27580
Dermatology Service,Age,19-64 Years,Unknown Clock Start,70
Dermatology Service,Age,19-64 Years,01 To 18 Weeks,115645
Dermatology Service,Age,19-64 Years,18 To 52 Weeks,83835
Dermatology Service,Age,19-64 Years,Over 52 Weeks,3260
Dermatology Service,Age,19-64 Years,Total,202815
Dermatology Service,Age,Over 65 Years,Unknown Clock Start,60
Dermatology Service,Age,Over 65 Years,01 To 18 Weeks,85105
Dermatology Service,Age,Over 65 Years,18 To 52 Weeks,46965
Dermatology Service,Age,Over 65 Years,Over 52 Weeks,1510
Dermatology Service,Age,Over 65 Years,Total,133640
Dermatology Service,Ethnicity,99: Not known,Unknown Clock Start,*
Dermatology Service,Ethnicity,99: Not known,01 To 18 Weeks,9450
Dermatology Service,Ethnicity,99: Not known,18 To 52 Weeks,5700
Dermatology Service,Ethnicity,99: Not known,Over 52 Weeks,240
Dermatology Service,Ethnicity,99: Not known,Total,15395
Dermatology Service,Ethnicity,A: British,Unknown Clock Start,115
Dermatology Service,Ethnicity,A: British,01 To 18 Weeks,160810
Dermatology Service,Ethnicity,A: British,18 To 52 Weeks,102105
Dermatology Service,Ethnicity,A: British,Over 52 Weeks,4305
Dermatology Service,Ethnicity,A: British,Total,267330
Dermatology Service,Ethnicity,B: Irish,Unknown Clock Start,*
Dermatology Service,Ethnicity,B: Irish,01 To 18 Weeks,1635
Dermatology Service,Ethnicity,B: Irish,18 To 52 Weeks,985
Dermatology Service,Ethnicity,B: Irish,Over 52 Weeks,30
Dermatology Service,Ethnicity,B: Irish,Total,2650
Dermatology Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Dermatology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,13095
Dermatology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,8885
Dermatology Service,Ethnicity,C: Any other white background,Over 52 Weeks,310
Dermatology Service,Ethnicity,C: Any other white background,Total,22295
Dermatology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,740
Dermatology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,570
Dermatology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,20
Dermatology Service,Ethnicity,D: White and Black Caribbean,Total,1330
Dermatology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,380
Dermatology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,340
Dermatology Service,Ethnicity,E: White and Black African,Over 52 Weeks,20
Dermatology Service,Ethnicity,E: White and Black African,Total,740
Dermatology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,625
Dermatology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,515
Dermatology Service,Ethnicity,F: White and Asian,Over 52 Weeks,20
Dermatology Service,Ethnicity,F: White and Asian,Total,1155
Dermatology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,1505
Dermatology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,1245
Dermatology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,50
Dermatology Service,Ethnicity,G: Any other mixed background,Total,2800
Dermatology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Dermatology Service,Ethnicity,H: Indian,01 To 18 Weeks,4305
Dermatology Service,Ethnicity,H: Indian,18 To 52 Weeks,3810
Dermatology Service,Ethnicity,H: Indian,Over 52 Weeks,105
Dermatology Service,Ethnicity,H: Indian,Total,8225
Dermatology Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Dermatology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,3845
Dermatology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,3495
Dermatology Service,Ethnicity,J: Pakistani,Over 52 Weeks,90
Dermatology Service,Ethnicity,J: Pakistani,Total,7435
Dermatology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1690
Dermatology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,1815
Dermatology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,55
Dermatology Service,Ethnicity,K: Bangladeshi,Total,3555
Dermatology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Dermatology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,3635
Dermatology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,3395
Dermatology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,95
Dermatology Service,Ethnicity,L: Any other Asian background,Total,7125
Dermatology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,1840
Dermatology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,1465
Dermatology Service,Ethnicity,M: Caribbean,Over 52 Weeks,50
Dermatology Service,Ethnicity,M: Caribbean,Total,3355
Dermatology Service,Ethnicity,N: African,Unknown Clock Start,*
Dermatology Service,Ethnicity,N: African,01 To 18 Weeks,2935
Dermatology Service,Ethnicity,N: African,18 To 52 Weeks,2430
Dermatology Service,Ethnicity,N: African,Over 52 Weeks,90
Dermatology Service,Ethnicity,N: African,Total,5460
Dermatology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Dermatology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1570
Dermatology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,1295
Dermatology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,35
Dermatology Service,Ethnicity,P: Any other Black background,Total,2900
Dermatology Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Dermatology Service,Ethnicity,R: Chinese,01 To 18 Weeks,795
Dermatology Service,Ethnicity,R: Chinese,18 To 52 Weeks,660
Dermatology Service,Ethnicity,R: Chinese,Over 52 Weeks,20
Dermatology Service,Ethnicity,R: Chinese,Total,1475
Dermatology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,2230
Dermatology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,1645
Dermatology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,50
Dermatology Service,Ethnicity,S: Any other ethnic group,Total,3925
Dermatology Service,Ethnicity,Z: Not stated,Unknown Clock Start,10
Dermatology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,11620
Dermatology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,8075
Dermatology Service,Ethnicity,Z: Not stated,Over 52 Weeks,375
Dermatology Service,Ethnicity,Z: Not stated,Total,20080
Dermatology Service,IMD,1,Unknown Clock Start,*
Dermatology Service,IMD,1,01 To 18 Weeks,14605
Dermatology Service,IMD,1,18 To 52 Weeks,12045
Dermatology Service,IMD,1,Over 52 Weeks,550
Dermatology Service,IMD,1,Total,27205
Dermatology Service,IMD,10,Unknown Clock Start,20
Dermatology Service,IMD,10,01 To 18 Weeks,24740
Dermatology Service,IMD,10,18 To 52 Weeks,16135
Dermatology Service,IMD,10,Over 52 Weeks,670
Dermatology Service,IMD,10,Total,41560
Dermatology Service,IMD,2,Unknown Clock Start,10
Dermatology Service,IMD,2,01 To 18 Weeks,17665
Dermatology Service,IMD,2,18 To 52 Weeks,12740
Dermatology Service,IMD,2,Over 52 Weeks,475
Dermatology Service,IMD,2,Total,30895
Dermatology Service,IMD,3,Unknown Clock Start,*
Dermatology Service,IMD,3,01 To 18 Weeks,19605
Dermatology Service,IMD,3,18 To 52 Weeks,13735
Dermatology Service,IMD,3,Over 52 Weeks,535
Dermatology Service,IMD,3,Total,33880
Dermatology Service,IMD,4,Unknown Clock Start,*
Dermatology Service,IMD,4,01 To 18 Weeks,20815
Dermatology Service,IMD,4,18 To 52 Weeks,14065
Dermatology Service,IMD,4,Over 52 Weeks,505
Dermatology Service,IMD,4,Total,35395
Dermatology Service,IMD,5,Unknown Clock Start,15
Dermatology Service,IMD,5,01 To 18 Weeks,21840
Dermatology Service,IMD,5,18 To 52 Weeks,14095
Dermatology Service,IMD,5,Over 52 Weeks,565
Dermatology Service,IMD,5,Total,36515
Dermatology Service,IMD,6,Unknown Clock Start,15
Dermatology Service,IMD,6,01 To 18 Weeks,23495
Dermatology Service,IMD,6,18 To 52 Weeks,14930
Dermatology Service,IMD,6,Over 52 Weeks,610
Dermatology Service,IMD,6,Total,39050
Dermatology Service,IMD,7,Unknown Clock Start,15
